Entrez ID,Gene Symbol,Oncogene Score,LogFC,p-value,Adj p-value,Pathway Matrix Organization,Pathway Degradation Matrix,Pathway Collagen Formation
3784,KCNQ1,0.318977,-0.180861,0.524269,0.600279,0,0,0
22845,DOLK,0.006788,0.872619,0.00075685,0.00185144,0,0,0
5144,PDE4D,0.319613,-0.358734,0.14475,0.202752,0,0,0
637,BID,0.024933,1.05235,8.40995e-05,0.000258964,0,0,0
56905,C15orf39,0.00461975,-0.514178,0.0152459,0.0275708,0,0,0
29966,STRN3,0.00810263,1.24601,3.43452e-07,1.89078e-06,0,0,0
115,ADCY9,0.362371,0.796279,0.00475362,0.0096982,0,0,0
23287,AGTPBP1,0.00406538,-0.191502,0.393895,0.474234,0,0,0
4856,NOV,0,0.273701,0.193623,0.261127,0,0,0
2125,EVPL,0.00897821,0.104314,0.451412,0.530152,0,0,0
8479,HIRIP3,0.0036958,0.570483,0.00104586,0.00248158,0,0,0
2039,DMTN,0.0084798,-1.48209,3.9531e-08,2.88865e-07,0,0,0
5534,PPP3R1,0.00875453,-0.266728,0.00339367,0.00720054,0,0,0
8317,CDC7,0.0400924,1.20364,0.0011904,0.00278183,0,0,0
9855,FARP2,0.0332868,0.70176,0.00199393,0.00441852,0,0,0
3096,HIVEP1,0.0966248,1.40537,6.92009e-14,4.73095e-12,0,0,0
9844,ELMO1,0.0832387,-0.134206,0.50419,0.581711,0,0,0
1802,DPH2,0.0018479,-0.246445,0.0164088,0.029465,0,0,0
6314,ATXN7,0.346884,0.899682,9.75721e-06,3.69698e-05,0,0,0
5480,PPIC,0.0110817,1.35717,2.14334e-06,9.55133e-06,0,0,0
51090,PLLP,0.00993155,-1.8172,0.000661413,0.00163656,0,0,0
23774,BRD1,0.0222364,0.303365,0.137458,0.193722,0,0,0
29902,FAM216A,0,-0.181162,0.252661,0.328263,0,0,0
1797,DXO,0.0517412,-0.108516,0.36978,0.451151,0,0,0
7699,ZNF140,0,0.695834,6.16913e-05,0.000195379,0,0,0
5170,LOC101060747,0,0.881085,0.000488199,0.0012468,0,0,0
11138,TBC1D8,0.00441443,1.05557,0.00273722,0.0059154,0,0,0
4644,MYO5A,0.37551,1.22067,6.62954e-06,2.61504e-05,0,0,0
9760,TOX,0.0601224,0.0456952,0.834543,0.869647,0,0,0
672,BRCA1,0.914357,-0.150259,0.537193,0.611404,0,0,0
3627,CXCL10,0.119213,4.69862,1.11946e-07,7.1515e-07,0,0,0
2564,GABRE,0.0783258,-3.34481,1.42695e-05,5.20287e-05,0,0,0
9284,NPIPA1,0,0.169564,0.246338,0.321021,0,0,0
1917,EEF1A2,0.0492398,2.24797,0.00335052,0.00711428,0,0,0
23541,SEC14L2,0.036868,1.70933,0.000687555,0.00169475,0,0,0
10610,ST6GALNAC2,0.0174101,0.432253,0.236127,0.30961,0,0,0
11234,HPS5,0,0.948705,0.000419812,0.00108442,0,0,0
5190,PEX6,0,-0.0795008,0.858858,0.889574,0,0,0
9764,KIAA0513,0.00277185,0.610574,0.0136832,0.025016,0,0,0
10966,RAB40B,0.103607,-0.373694,0.073542,0.112243,0,0,0
9641,IKBKE,0.111019,-0.0917833,0.341361,0.421697,0,0,0
2944,GSTM1,0.168133,-1.15173,0.0216385,0.0376805,0,0,0
3631,INPP4A,0.00351101,2.0254,1.89872e-11,4.61534e-10,0,0,0
5509,PPP1R3D,0,0.923994,2.58674e-06,1.12625e-05,0,0,0
22873,DZIP1,0.00568742,-0.249278,0.208082,0.27786,0,0,0
8438,RAD54L,0.467598,0.0473331,0.626705,0.692981,0,0,0
51690,LSM7,0.0352462,0.318971,0.0307656,0.0516471,0,0,0
2289,FKBP5,0.0933882,1.28883,0.00115439,0.00270872,0,0,0
344,APOC2,0.0101023,0.237468,0.427623,0.507326,0,0,0
3662,IRF4,0.438984,0.0982048,0.711487,0.767441,0,0,0
6402,SELL,0.0435223,1.18879,0.0183216,0.0325098,0,0,0
10336,PCGF3,0.00553738,1.36011,5.87642e-08,4.0862e-07,0,0,0
55856,ACOT13,0,0.71462,0.0129131,0.0237825,0,0,0
8493,PPM1D,0.711964,1.10906,0.000447151,0.00114947,0,0,0
9619,ABCG1,0.0354786,2.22895,2.90688e-08,2.19605e-07,0,0,0
22863,ATG14,0.00844654,0.0569139,0.711965,0.767737,0,0,0
22858,ICK,0,0.351332,0.0234182,0.0404725,0,0,0
1346,COX7A1,0.0173124,-2.67454,3.60074e-11,7.71123e-10,0,0,0
5303,PIN4,0.014044,-0.400262,8.81355e-05,0.000270105,0,0,0
54677,CROT,0.0175394,0.212288,0.386628,0.467147,0,0,0
4327,MMP19,0.00553775,-0.655779,9.81458e-06,3.71673e-05,1,1,0
23059,CLUAP1,0,0.434031,0.0277971,0.0471971,0,0,0
9677,PPIP5K1,0.00960394,-0.120635,0.599935,0.66915,0,0,0
2264,FGFR4,0.587687,-0.0353876,0.915033,0.934686,0,0,0
4321,MMP12,0.27549,0.247777,0.388168,0.46861,1,1,0
933,CD22,0.088189,-0.399144,0.0209233,0.0365515,0,0,0
3897,L1CAM,0.0830545,-0.750914,4.52944e-07,2.42685e-06,0,0,0
9016,SLC25A14,0,-0.0133821,0.917177,0.936472,0,0,0
9056,SLC7A7,0.0114651,0.902838,0.0132764,0.0243472,0,0,0
9891,NUAK1,0.0840094,-0.576711,0.0928315,0.137392,0,0,0
65082,VPS33A,0.00221748,-0.423318,4.63372e-07,2.47619e-06,0,0,0
10752,CHL1,0.0885269,-1.60957,1.92469e-05,6.80314e-05,0,0,0
54471,MIEF1,0.0607575,0.0927068,0.665713,0.727795,0,0,0
6781,STC1,0.104822,1.63997,0.0796567,0.120259,0,0,0
22888,UBOX5,0,-0.734343,1.81587e-05,6.46042e-05,0,0,0
10573,MRPL28,0.01328,0.162882,0.253398,0.32907,0,0,0
9683,N4BP1,0.00147832,1.72413,3.19236e-09,3.35269e-08,0,0,0
22943,DKK1,0.117223,0.301652,0.539736,0.613807,0,0,0
9156,EXO1,0.559605,-0.425509,0.0739106,0.112745,0,0,0
5218,CDK14,0.045633,0.0981414,0.631268,0.697106,0,0,0
10668,CGRRF1,0.0802851,0.652917,0.000198864,0.00055754,0,0,0
6366,CCL21,0.111011,-2.5095,1.00507e-05,3.79906e-05,0,0,0
3158,HMGCS2,0.0321069,-1.46533,0.0831327,0.124818,0,0,0
435,ASL,0.0107354,0.572019,0.0334151,0.0556071,0,0,0
11007,CCDC85B,0,-0.738577,5.80793e-05,0.00018468,0,0,0
5526,PPP2R5B,0.00425017,-0.601573,6.23652e-07,3.21783e-06,0,0,0
5569,PKIA,0.00493553,0.973702,0.103738,0.151314,0,0,0
5336,PLCG2,0.0178698,-0.964768,0.000155285,0.000447811,0,0,0
5055,SERPINB2,0.0977038,-0.107666,0.404161,0.484283,0,0,0
3422,IDI1,0.00593634,0.575752,0.00157486,0.00357776,0,0,0
7347,UCHL3,0.0344986,0.997765,1.82685e-05,6.49445e-05,0,0,0
65057,ACD,0.0228037,-1.12836,2.3126e-08,1.81286e-07,0,0,0
2553,GABPB1,0.0209531,1.52553,1.17534e-08,1.01601e-07,0,0,0
1462,VCAN,0.110585,3.99126,7.24578e-14,4.92991e-12,1,0,0
4929,NR4A2,0.082752,2.26816,6.71738e-05,0.00021133,0,0,0
7033,TFF3,0.112278,1.09278,0.12585,0.179246,0,0,0
540,ATP7B,0.0907682,3.09395,6.68977e-06,2.63655e-05,0,0,0
29780,PARVB,0.019433,-0.240797,0.240947,0.315088,0,0,0
9527,GOSR1,0.175002,-0.348391,0.00685009,0.0134765,0,0,0
8986,RPS6KA4,0.0112722,-0.147207,0.198025,0.26633,0,0,0
9252,RPS6KA5,0.0615427,0.168098,0.412657,0.49238,0,0,0
6787,NEK4,0.0329702,1.24254,3.81427e-08,2.79582e-07,0,0,0
1081,CGA,0.0999339,0.72897,0.22237,0.294286,0,0,0
100,ADA,0.0651582,0.213446,0.393852,0.474234,0,0,0
8405,SPOP,0.446976,0.64535,0.000197241,0.000553426,0,0,0
4751,NEK2,0.122067,0.0144913,0.9763,0.982032,0,0,0
1901,S1PR1,0.125583,-0.899979,0.000689178,0.00169817,0,0,0
10495,ENOX2,0.00506386,-0.499123,0.00148326,0.00338664,0,0,0
905,CCNT2,0.00831555,1.356,1.64892e-10,2.76179e-09,0,0,0
1806,DPYD,0.113619,0.0507436,0.820231,0.85775,0,0,0
9454,HOMER3,0.0910894,-0.109102,0.623529,0.690167,0,0,0
4881,NPR1,0.0314509,-2.05925,1.65667e-14,1.45419e-12,0,0,0
10307,APBB3,0.0405006,0.424398,0.0334923,0.0557094,0,0,0
4899,NRF1,0.10496,-0.398052,0.00138753,0.00318957,0,0,0
7020,TFAP2A,0.184746,0.655486,0.0119703,0.0222506,0,0,0
29896,TRA2A,0.0229912,2.09869,2.32825e-11,5.43953e-10,0,0,0
2671,GFER,0.00501766,-0.133515,0.523101,0.599299,0,0,0
1043,CD52,0.0569756,1.75885,0.00109465,0.00258355,0,0,0
10873,ME3,0.0152383,-0.772339,0.0225892,0.0391874,0,0,0
3169,FOXA1,0.720848,3.82225,2.21764e-19,1.58657e-16,0,0,0
11237,RNF24,0.00147832,0.0357735,0.673918,0.734395,0,0,0
3123,HLA-DRB1,0.103291,0.842464,0.0175863,0.0313868,0,0,0
22881,ANKRD6,0.0569863,-0.508192,0.144151,0.202033,0,0,0
4033,LRMP,0,-0.256185,0.497244,0.575096,0,0,0
6715,SRD5A1,0.0785822,-0.124119,0.817687,0.855782,0,0,0
25880,TMEM186,0,0.0572269,0.751692,0.80182,0,0,0
1003,CDH5,0.122816,-1.13309,0.00233071,0.00510987,0,0,0
9771,RAPGEF5,0.0112754,0.0737577,0.340926,0.421306,0,0,0
4053,LTBP2,0.0270049,-0.47165,0.130234,0.184547,1,0,0
3384,ICAM2,0.0767257,-1.71087,4.69827e-07,2.5041e-06,1,0,0
3667,IRS1,0.0990623,-0.720202,0.0191733,0.0338436,0,0,0
25849,PARM1,0,-0.220873,0.37445,0.45584,0,0,0
8910,SGCE,0.232311,0.57401,0.28482,0.362225,1,0,0
3087,HHEX,0.0723482,0.816094,0.0568002,0.089288,0,0,0
9482,STX8,0,-0.752442,0.000565279,0.00142169,0,0,0
8398,PLA2G6,0.396583,-0.145661,0.27635,0.353308,0,0,0
