#node1,node2,node1_string_id,node2_string_id,source,combined_score
AKT2,MAPK3,9606.ENSP00000375892,9606.ENSP00000263025,estrogen-signaling-pathway-string,0.962
AKT2,PIK3CA,9606.ENSP00000375892,9606.ENSP00000263967,estrogen-signaling-pathway-string,0.984
AKT2,ATF2,9606.ENSP00000375892,9606.ENSP00000264110,estrogen-signaling-pathway-string,0.7
AKT2,CREB3L4,9606.ENSP00000375892,9606.ENSP00000271889,estrogen-signaling-pathway-string,0.675
AKT2,EGFR,9606.ENSP00000375892,9606.ENSP00000275493,estrogen-signaling-pathway-string,0.612
AKT2,CALM3,9606.ENSP00000375892,9606.ENSP00000291295,estrogen-signaling-pathway-string,0.568
AKT2,NOS3,9606.ENSP00000375892,9606.ENSP00000297494,estrogen-signaling-pathway-string,0.925
AKT2,HSP90B1,9606.ENSP00000375892,9606.ENSP00000299767,estrogen-signaling-pathway-string,0.932
AKT2,CALML6,9606.ENSP00000375892,9606.ENSP00000304643,estrogen-signaling-pathway-string,0.706
AKT2,CALML3,9606.ENSP00000375892,9606.ENSP00000315299,estrogen-signaling-pathway-string,0.712
AKT2,PGR,9606.ENSP00000375892,9606.ENSP00000325120,estrogen-signaling-pathway-string,0.6
AKT2,CREB3L2,9606.ENSP00000375892,9606.ENSP00000329140,estrogen-signaling-pathway-string,0.657
AKT2,HSP90AA1,9606.ENSP00000375892,9606.ENSP00000335153,estrogen-signaling-pathway-string,0.948
AKT2,ATF4,9606.ENSP00000375892,9606.ENSP00000336790,estrogen-signaling-pathway-string,0.684
AKT2,CREB3,9606.ENSP00000375892,9606.ENSP00000342136,estrogen-signaling-pathway-string,0.682
AKT2,ESR2,9606.ENSP00000375892,9606.ENSP00000343925,estrogen-signaling-pathway-string,0.419
AKT2,CREB5,9606.ENSP00000375892,9606.ENSP00000350359,estrogen-signaling-pathway-string,0.689
AKT2,NRAS,9606.ENSP00000375892,9606.ENSP00000358548,estrogen-signaling-pathway-string,0.499
AKT2,JUN,9606.ENSP00000375892,9606.ENSP00000360266,estrogen-signaling-pathway-string,0.967
AKT2,HSP90AB1,9606.ENSP00000375892,9606.ENSP00000360609,estrogen-signaling-pathway-string,0.946
AKT2,SRC,9606.ENSP00000375892,9606.ENSP00000362680,estrogen-signaling-pathway-string,0.829
AKT2,ATF6B,9606.ENSP00000375892,9606.ENSP00000364349,estrogen-signaling-pathway-string,0.672
AKT2,PIK3CD,9606.ENSP00000375892,9606.ENSP00000366563,estrogen-signaling-pathway-string,0.962
AKT2,CALML5,9606.ENSP00000375892,9606.ENSP00000369689,estrogen-signaling-pathway-string,0.713
AKT2,GRB2,9606.ENSP00000375892,9606.ENSP00000376345,estrogen-signaling-pathway-string,0.439
AKT2,SHC1,9606.ENSP00000375892,9606.ENSP00000401303,estrogen-signaling-pathway-string,0.486
AKT2,HRAS,9606.ENSP00000375892,9606.ENSP00000407586,estrogen-signaling-pathway-string,0.501
AKT2,ESR1,9606.ENSP00000375892,9606.ENSP00000405330,estrogen-signaling-pathway-string,0.616
AKT2,CREB3L1,9606.ENSP00000375892,9606.ENSP00000481956,estrogen-signaling-pathway-string,0.652
AKT2,FKBP5,9606.ENSP00000375892,9606.ENSP00000444810,estrogen-signaling-pathway-string,0.686
AKT2,CALML4,9606.ENSP00000375892,9606.ENSP00000419081,estrogen-signaling-pathway-string,0.706
AKT2,CREB1,9606.ENSP00000375892,9606.ENSP00000387699,estrogen-signaling-pathway-string,0.858
AKT2,RAF1,9606.ENSP00000375892,9606.ENSP00000401888,estrogen-signaling-pathway-string,0.923
AKT2,BCL2,9606.ENSP00000375892,9606.ENSP00000381185,estrogen-signaling-pathway-string,0.95
AKT2,AKT3,9606.ENSP00000375892,9606.ENSP00000500582,estrogen-signaling-pathway-string,0.965
AKT2,PIK3R1,9606.ENSP00000375892,9606.ENSP00000428056,estrogen-signaling-pathway-string,0.979
AKT2,PIK3CB,9606.ENSP00000375892,9606.ENSP00000501150,estrogen-signaling-pathway-string,0.983
AKT3,CREB3L3,9606.ENSP00000500582,9606.ENSP00000078445,estrogen-signaling-pathway-string,0.655
AKT3,MAPK1,9606.ENSP00000500582,9606.ENSP00000215832,estrogen-signaling-pathway-string,0.927
AKT3,PIK3R2,9606.ENSP00000500582,9606.ENSP00000222254,estrogen-signaling-pathway-string,0.967
AKT3,KRAS,9606.ENSP00000500582,9606.ENSP00000256078,estrogen-signaling-pathway-string,0.566
AKT3,PIK3R3,9606.ENSP00000500582,9606.ENSP00000262741,estrogen-signaling-pathway-string,0.973
AKT3,MAPK3,9606.ENSP00000500582,9606.ENSP00000263025,estrogen-signaling-pathway-string,0.928
AKT3,PIK3CA,9606.ENSP00000500582,9606.ENSP00000263967,estrogen-signaling-pathway-string,0.984
AKT3,ATF2,9606.ENSP00000500582,9606.ENSP00000264110,estrogen-signaling-pathway-string,0.693
AKT3,CREB3L4,9606.ENSP00000500582,9606.ENSP00000271889,estrogen-signaling-pathway-string,0.702
AKT3,NOS3,9606.ENSP00000500582,9606.ENSP00000297494,estrogen-signaling-pathway-string,0.917
AKT3,HSP90B1,9606.ENSP00000500582,9606.ENSP00000299767,estrogen-signaling-pathway-string,0.93
AKT3,CREB3L2,9606.ENSP00000500582,9606.ENSP00000329140,estrogen-signaling-pathway-string,0.677
AKT3,PRKCD,9606.ENSP00000500582,9606.ENSP00000331602,estrogen-signaling-pathway-string,0.455
AKT3,HSP90AA1,9606.ENSP00000500582,9606.ENSP00000335153,estrogen-signaling-pathway-string,0.954
AKT3,ATF4,9606.ENSP00000500582,9606.ENSP00000336790,estrogen-signaling-pathway-string,0.676
AKT3,CREB3,9606.ENSP00000500582,9606.ENSP00000342136,estrogen-signaling-pathway-string,0.703
AKT3,CREB5,9606.ENSP00000500582,9606.ENSP00000350359,estrogen-signaling-pathway-string,0.755
AKT3,NRAS,9606.ENSP00000500582,9606.ENSP00000358548,estrogen-signaling-pathway-string,0.564
AKT3,JUN,9606.ENSP00000500582,9606.ENSP00000360266,estrogen-signaling-pathway-string,0.941
AKT3,HSP90AB1,9606.ENSP00000500582,9606.ENSP00000360609,estrogen-signaling-pathway-string,0.956
AKT3,SRC,9606.ENSP00000500582,9606.ENSP00000362680,estrogen-signaling-pathway-string,0.647
AKT3,ATF6B,9606.ENSP00000500582,9606.ENSP00000364349,estrogen-signaling-pathway-string,0.664
AKT3,PIK3CD,9606.ENSP00000500582,9606.ENSP00000366563,estrogen-signaling-pathway-string,0.95
AKT3,BCL2,9606.ENSP00000500582,9606.ENSP00000381185,estrogen-signaling-pathway-string,0.947
AKT3,SOS1,9606.ENSP00000500582,9606.ENSP00000384675,estrogen-signaling-pathway-string,0.42
AKT3,CREB1,9606.ENSP00000500582,9606.ENSP00000387699,estrogen-signaling-pathway-string,0.765
AKT3,SHC1,9606.ENSP00000500582,9606.ENSP00000401303,estrogen-signaling-pathway-string,0.417
AKT3,RAF1,9606.ENSP00000500582,9606.ENSP00000401888,estrogen-signaling-pathway-string,0.922
AKT3,ESR1,9606.ENSP00000500582,9606.ENSP00000405330,estrogen-signaling-pathway-string,0.429
AKT3,HRAS,9606.ENSP00000500582,9606.ENSP00000407586,estrogen-signaling-pathway-string,0.47
AKT3,PIK3R1,9606.ENSP00000500582,9606.ENSP00000428056,estrogen-signaling-pathway-string,0.977
AKT3,CREB3L1,9606.ENSP00000500582,9606.ENSP00000481956,estrogen-signaling-pathway-string,0.671
AKT3,PIK3CB,9606.ENSP00000500582,9606.ENSP00000501150,estrogen-signaling-pathway-string,0.964
ATF2,CREB3L3,9606.ENSP00000264110,9606.ENSP00000078445,estrogen-signaling-pathway-string,0.907
ATF2,MAPK1,9606.ENSP00000264110,9606.ENSP00000215832,estrogen-signaling-pathway-string,0.973
ATF2,MAPK3,9606.ENSP00000264110,9606.ENSP00000263025,estrogen-signaling-pathway-string,0.903
ATF2,ESR1,9606.ENSP00000264110,9606.ENSP00000405330,estrogen-signaling-pathway-string,0.614
ATF2,PRKACG,9606.ENSP00000264110,9606.ENSP00000366488,estrogen-signaling-pathway-string,0.776
ATF2,PRKACA,9606.ENSP00000264110,9606.ENSP00000309591,estrogen-signaling-pathway-string,0.777
ATF2,PRKACB,9606.ENSP00000264110,9606.ENSP00000359719,estrogen-signaling-pathway-string,0.782
ATF2,CREB3L1,9606.ENSP00000264110,9606.ENSP00000481956,estrogen-signaling-pathway-string,0.903
ATF2,CREB3L2,9606.ENSP00000264110,9606.ENSP00000329140,estrogen-signaling-pathway-string,0.906
ATF2,CREB3L4,9606.ENSP00000264110,9606.ENSP00000271889,estrogen-signaling-pathway-string,0.913
ATF2,ATF6B,9606.ENSP00000264110,9606.ENSP00000364349,estrogen-signaling-pathway-string,0.919
ATF2,ATF4,9606.ENSP00000264110,9606.ENSP00000336790,estrogen-signaling-pathway-string,0.932
ATF2,CREB3,9606.ENSP00000264110,9606.ENSP00000342136,estrogen-signaling-pathway-string,0.95
ATF2,CREB1,9606.ENSP00000264110,9606.ENSP00000387699,estrogen-signaling-pathway-string,0.986
ATF2,CREB5,9606.ENSP00000264110,9606.ENSP00000350359,estrogen-signaling-pathway-string,0.989
ATF2,FOS,9606.ENSP00000264110,9606.ENSP00000306245,estrogen-signaling-pathway-string,0.99
ATF2,JUN,9606.ENSP00000264110,9606.ENSP00000360266,estrogen-signaling-pathway-string,0.999
ATF4,CREB3L3,9606.ENSP00000336790,9606.ENSP00000078445,estrogen-signaling-pathway-string,0.935
ATF4,MAPK1,9606.ENSP00000336790,9606.ENSP00000215832,estrogen-signaling-pathway-string,0.702
ATF4,MAPK3,9606.ENSP00000336790,9606.ENSP00000263025,estrogen-signaling-pathway-string,0.75
ATF4,CREB3L4,9606.ENSP00000336790,9606.ENSP00000271889,estrogen-signaling-pathway-string,0.929
ATF4,FOS,9606.ENSP00000336790,9606.ENSP00000306245,estrogen-signaling-pathway-string,0.831
ATF4,PRKACA,9606.ENSP00000336790,9606.ENSP00000309591,estrogen-signaling-pathway-string,0.926
ATF4,CREB3L2,9606.ENSP00000336790,9606.ENSP00000329140,estrogen-signaling-pathway-string,0.927
ATF4,GABBR1,9606.ENSP00000336790,9606.ENSP00000366233,estrogen-signaling-pathway-string,0.554
ATF4,CREB5,9606.ENSP00000336790,9606.ENSP00000350359,estrogen-signaling-pathway-string,0.921
ATF4,PRKACB,9606.ENSP00000336790,9606.ENSP00000359719,estrogen-signaling-pathway-string,0.925
ATF4,PRKACG,9606.ENSP00000336790,9606.ENSP00000366488,estrogen-signaling-pathway-string,0.926
ATF4,JUN,9606.ENSP00000336790,9606.ENSP00000360266,estrogen-signaling-pathway-string,0.928
ATF4,CREB3L1,9606.ENSP00000336790,9606.ENSP00000481956,estrogen-signaling-pathway-string,0.929
ATF4,CREB3,9606.ENSP00000336790,9606.ENSP00000342136,estrogen-signaling-pathway-string,0.94
ATF4,CREB1,9606.ENSP00000336790,9606.ENSP00000387699,estrogen-signaling-pathway-string,0.959
ATF4,ATF6B,9606.ENSP00000336790,9606.ENSP00000364349,estrogen-signaling-pathway-string,0.962
ATF6B,CREB3L3,9606.ENSP00000364349,9606.ENSP00000078445,estrogen-signaling-pathway-string,0.931
ATF6B,MAPK1,9606.ENSP00000364349,9606.ENSP00000215832,estrogen-signaling-pathway-string,0.67
ATF6B,MAPK3,9606.ENSP00000364349,9606.ENSP00000263025,estrogen-signaling-pathway-string,0.673
ATF6B,CREB3L4,9606.ENSP00000364349,9606.ENSP00000271889,estrogen-signaling-pathway-string,0.929
ATF6B,PRKACA,9606.ENSP00000364349,9606.ENSP00000309591,estrogen-signaling-pathway-string,0.658
ATF6B,CREB3L2,9606.ENSP00000364349,9606.ENSP00000329140,estrogen-signaling-pathway-string,0.932
ATF6B,CREB3,9606.ENSP00000364349,9606.ENSP00000342136,estrogen-signaling-pathway-string,0.926
ATF6B,CREB5,9606.ENSP00000364349,9606.ENSP00000350359,estrogen-signaling-pathway-string,0.909
ATF6B,PRKACB,9606.ENSP00000364349,9606.ENSP00000359719,estrogen-signaling-pathway-string,0.658
ATF6B,PRKACG,9606.ENSP00000364349,9606.ENSP00000366488,estrogen-signaling-pathway-string,0.65
ATF6B,CREB3L1,9606.ENSP00000364349,9606.ENSP00000481956,estrogen-signaling-pathway-string,0.931
ATF6B,CREB1,9606.ENSP00000364349,9606.ENSP00000387699,estrogen-signaling-pathway-string,0.953
BCL2,MAPK1,9606.ENSP00000381185,9606.ENSP00000215832,estrogen-signaling-pathway-string,0.969
BCL2,CTSD,9606.ENSP00000381185,9606.ENSP00000236671,estrogen-signaling-pathway-string,0.949
BCL2,RARA,9606.ENSP00000381185,9606.ENSP00000254066,estrogen-signaling-pathway-string,0.494
BCL2,KRAS,9606.ENSP00000381185,9606.ENSP00000256078,estrogen-signaling-pathway-string,0.862
BCL2,MAPK3,9606.ENSP00000381185,9606.ENSP00000263025,estrogen-signaling-pathway-string,0.985
BCL2,ITPR1,9606.ENSP00000381185,9606.ENSP00000306253,estrogen-signaling-pathway-string,0.996
BCL2,PGR,9606.ENSP00000381185,9606.ENSP00000325120,estrogen-signaling-pathway-string,0.636
BCL2,HSP90AA1,9606.ENSP00000381185,9606.ENSP00000335153,estrogen-signaling-pathway-string,0.929
BCL2,ESR2,9606.ENSP00000381185,9606.ENSP00000343925,estrogen-signaling-pathway-string,0.599
BCL2,NRAS,9606.ENSP00000381185,9606.ENSP00000358548,estrogen-signaling-pathway-string,0.764
BCL2,ITPR3,9606.ENSP00000381185,9606.ENSP00000363435,estrogen-signaling-pathway-string,0.993
BCL2,HSPA1B,9606.ENSP00000381185,9606.ENSP00000364801,estrogen-signaling-pathway-string,0.613
BCL2,RAF1,9606.ENSP00000381185,9606.ENSP00000401888,estrogen-signaling-pathway-string,0.892
BCL2,ESR1,9606.ENSP00000381185,9606.ENSP00000405330,estrogen-signaling-pathway-string,0.897
BCL2,CREB1,9606.ENSP00000381185,9606.ENSP00000387699,estrogen-signaling-pathway-string,0.925
BCL2,HRAS,9606.ENSP00000381185,9606.ENSP00000407586,estrogen-signaling-pathway-string,0.938
CALM3,FKBP4,9606.ENSP00000291295,9606.ENSP00000001008,estrogen-signaling-pathway-string,0.613
CALM3,MAPK1,9606.ENSP00000291295,9606.ENSP00000215832,estrogen-signaling-pathway-string,0.553
CALM3,KRAS,9606.ENSP00000291295,9606.ENSP00000256078,estrogen-signaling-pathway-string,0.998
CALM3,PLCB2,9606.ENSP00000291295,9606.ENSP00000260402,estrogen-signaling-pathway-string,0.716
CALM3,MAPK3,9606.ENSP00000291295,9606.ENSP00000263025,estrogen-signaling-pathway-string,0.673
CALM3,EGFR,9606.ENSP00000291295,9606.ENSP00000275493,estrogen-signaling-pathway-string,0.859
CALM3,GRM1,9606.ENSP00000291295,9606.ENSP00000282753,estrogen-signaling-pathway-string,0.445
CALM3,PRKCD,9606.ENSP00000291295,9606.ENSP00000331602,estrogen-signaling-pathway-string,0.468
CALM3,MAP2K1,9606.ENSP00000291295,9606.ENSP00000302486,estrogen-signaling-pathway-string,0.539
CALM3,HSPA1B,9606.ENSP00000291295,9606.ENSP00000364801,estrogen-signaling-pathway-string,0.551
CALM3,RAF1,9606.ENSP00000291295,9606.ENSP00000401888,estrogen-signaling-pathway-string,0.613
CALM3,GRB2,9606.ENSP00000291295,9606.ENSP00000376345,estrogen-signaling-pathway-string,0.65
CALM3,FOS,9606.ENSP00000291295,9606.ENSP00000306245,estrogen-signaling-pathway-string,0.672
CALM3,HSPA8,9606.ENSP00000291295,9606.ENSP00000437125,estrogen-signaling-pathway-string,0.723
CALM3,PLCB4,9606.ENSP00000291295,9606.ENSP00000367762,estrogen-signaling-pathway-string,0.724
CALM3,PLCB3,9606.ENSP00000291295,9606.ENSP00000443631,estrogen-signaling-pathway-string,0.751
CALM3,PLCB1,9606.ENSP00000291295,9606.ENSP00000338185,estrogen-signaling-pathway-string,0.762
CALM3,SRC,9606.ENSP00000291295,9606.ENSP00000362680,estrogen-signaling-pathway-string,0.858
CALM3,HSP90B1,9606.ENSP00000291295,9606.ENSP00000299767,estrogen-signaling-pathway-string,0.861
CALM3,ITPR2,9606.ENSP00000291295,9606.ENSP00000370744,estrogen-signaling-pathway-string,0.957
CALM3,NRAS,9606.ENSP00000291295,9606.ENSP00000358548,estrogen-signaling-pathway-string,0.959
CALM3,HRAS,9606.ENSP00000291295,9606.ENSP00000407586,estrogen-signaling-pathway-string,0.965
CALM3,ITPR1,9606.ENSP00000291295,9606.ENSP00000306253,estrogen-signaling-pathway-string,0.983
CALM3,ITPR3,9606.ENSP00000291295,9606.ENSP00000363435,estrogen-signaling-pathway-string,0.985
CALM3,PRKACB,9606.ENSP00000291295,9606.ENSP00000359719,estrogen-signaling-pathway-string,0.989
CALM3,PRKACA,9606.ENSP00000291295,9606.ENSP00000309591,estrogen-signaling-pathway-string,0.989
CALM3,PRKACG,9606.ENSP00000291295,9606.ENSP00000366488,estrogen-signaling-pathway-string,0.992
CALM3,ESR1,9606.ENSP00000291295,9606.ENSP00000405330,estrogen-signaling-pathway-string,0.995
CALM3,HSP90AB1,9606.ENSP00000291295,9606.ENSP00000360609,estrogen-signaling-pathway-string,0.995
CALM3,CALML4,9606.ENSP00000291295,9606.ENSP00000419081,estrogen-signaling-pathway-string,0.996
CALM3,HSP90AA1,9606.ENSP00000291295,9606.ENSP00000335153,estrogen-signaling-pathway-string,0.996
CALM3,CALML5,9606.ENSP00000291295,9606.ENSP00000369689,estrogen-signaling-pathway-string,0.996
CALM3,CALML3,9606.ENSP00000291295,9606.ENSP00000315299,estrogen-signaling-pathway-string,0.996
CALM3,CALML6,9606.ENSP00000291295,9606.ENSP00000304643,estrogen-signaling-pathway-string,0.996
CALM3,NOS3,9606.ENSP00000291295,9606.ENSP00000297494,estrogen-signaling-pathway-string,0.999
CALML3,FKBP4,9606.ENSP00000315299,9606.ENSP00000001008,estrogen-signaling-pathway-string,0.622
CALML3,KRT14,9606.ENSP00000315299,9606.ENSP00000167586,estrogen-signaling-pathway-string,0.442
CALML3,MAPK1,9606.ENSP00000315299,9606.ENSP00000215832,estrogen-signaling-pathway-string,0.497
CALML3,KRAS,9606.ENSP00000315299,9606.ENSP00000256078,estrogen-signaling-pathway-string,0.998
CALML3,PLCB2,9606.ENSP00000315299,9606.ENSP00000260402,estrogen-signaling-pathway-string,0.704
CALML3,MAPK3,9606.ENSP00000315299,9606.ENSP00000263025,estrogen-signaling-pathway-string,0.648
CALML3,GRM1,9606.ENSP00000315299,9606.ENSP00000282753,estrogen-signaling-pathway-string,0.432
CALML3,NOS3,9606.ENSP00000315299,9606.ENSP00000297494,estrogen-signaling-pathway-string,0.999
CALML3,HSP90B1,9606.ENSP00000315299,9606.ENSP00000299767,estrogen-signaling-pathway-string,0.885
CALML3,MAP2K1,9606.ENSP00000315299,9606.ENSP00000302486,estrogen-signaling-pathway-string,0.512
CALML3,CALML6,9606.ENSP00000315299,9606.ENSP00000304643,estrogen-signaling-pathway-string,0.962
CALML3,FOS,9606.ENSP00000315299,9606.ENSP00000306245,estrogen-signaling-pathway-string,0.634
CALML3,ITPR1,9606.ENSP00000315299,9606.ENSP00000306253,estrogen-signaling-pathway-string,0.984
CALML3,PRKACA,9606.ENSP00000315299,9606.ENSP00000309591,estrogen-signaling-pathway-string,0.989
CALML3,PRKCD,9606.ENSP00000315299,9606.ENSP00000331602,estrogen-signaling-pathway-string,0.446
CALML3,ESR2,9606.ENSP00000315299,9606.ENSP00000343925,estrogen-signaling-pathway-string,0.554
CALML3,RAF1,9606.ENSP00000315299,9606.ENSP00000401888,estrogen-signaling-pathway-string,0.611
CALML3,HSPA8,9606.ENSP00000315299,9606.ENSP00000437125,estrogen-signaling-pathway-string,0.664
CALML3,PLCB4,9606.ENSP00000315299,9606.ENSP00000367762,estrogen-signaling-pathway-string,0.718
CALML3,PLCB3,9606.ENSP00000315299,9606.ENSP00000443631,estrogen-signaling-pathway-string,0.747
CALML3,PLCB1,9606.ENSP00000315299,9606.ENSP00000338185,estrogen-signaling-pathway-string,0.751
CALML3,SRC,9606.ENSP00000315299,9606.ENSP00000362680,estrogen-signaling-pathway-string,0.927
CALML3,ITPR2,9606.ENSP00000315299,9606.ENSP00000370744,estrogen-signaling-pathway-string,0.945
CALML3,NRAS,9606.ENSP00000315299,9606.ENSP00000358548,estrogen-signaling-pathway-string,0.958
CALML3,HRAS,9606.ENSP00000315299,9606.ENSP00000407586,estrogen-signaling-pathway-string,0.963
CALML3,CALML4,9606.ENSP00000315299,9606.ENSP00000419081,estrogen-signaling-pathway-string,0.963
CALML3,CALML5,9606.ENSP00000315299,9606.ENSP00000369689,estrogen-signaling-pathway-string,0.967
CALML3,ESR1,9606.ENSP00000315299,9606.ENSP00000405330,estrogen-signaling-pathway-string,0.981
CALML3,ITPR3,9606.ENSP00000315299,9606.ENSP00000363435,estrogen-signaling-pathway-string,0.982
CALML3,PRKACB,9606.ENSP00000315299,9606.ENSP00000359719,estrogen-signaling-pathway-string,0.989
CALML3,PRKACG,9606.ENSP00000315299,9606.ENSP00000366488,estrogen-signaling-pathway-string,0.992
CALML3,HSP90AB1,9606.ENSP00000315299,9606.ENSP00000360609,estrogen-signaling-pathway-string,0.995
CALML3,HSP90AA1,9606.ENSP00000315299,9606.ENSP00000335153,estrogen-signaling-pathway-string,0.996
CALML4,FKBP4,9606.ENSP00000419081,9606.ENSP00000001008,estrogen-signaling-pathway-string,0.623
CALML4,MAPK1,9606.ENSP00000419081,9606.ENSP00000215832,estrogen-signaling-pathway-string,0.473
CALML4,KRAS,9606.ENSP00000419081,9606.ENSP00000256078,estrogen-signaling-pathway-string,0.998
CALML4,PLCB2,9606.ENSP00000419081,9606.ENSP00000260402,estrogen-signaling-pathway-string,0.707
CALML4,MAPK3,9606.ENSP00000419081,9606.ENSP00000263025,estrogen-signaling-pathway-string,0.633
CALML4,GRM1,9606.ENSP00000419081,9606.ENSP00000282753,estrogen-signaling-pathway-string,0.427
CALML4,NOS3,9606.ENSP00000419081,9606.ENSP00000297494,estrogen-signaling-pathway-string,0.999
CALML4,HSP90B1,9606.ENSP00000419081,9606.ENSP00000299767,estrogen-signaling-pathway-string,0.885
CALML4,MAP2K1,9606.ENSP00000419081,9606.ENSP00000302486,estrogen-signaling-pathway-string,0.49
CALML4,CALML6,9606.ENSP00000419081,9606.ENSP00000304643,estrogen-signaling-pathway-string,0.961
CALML4,FOS,9606.ENSP00000419081,9606.ENSP00000306245,estrogen-signaling-pathway-string,0.589
CALML4,ITPR1,9606.ENSP00000419081,9606.ENSP00000306253,estrogen-signaling-pathway-string,0.98
CALML4,PRKACA,9606.ENSP00000419081,9606.ENSP00000309591,estrogen-signaling-pathway-string,0.989
CALML4,PRKCD,9606.ENSP00000419081,9606.ENSP00000331602,estrogen-signaling-pathway-string,0.427
CALML4,HSP90AA1,9606.ENSP00000419081,9606.ENSP00000335153,estrogen-signaling-pathway-string,0.996
CALML4,PLCB1,9606.ENSP00000419081,9606.ENSP00000338185,estrogen-signaling-pathway-string,0.752
CALML4,ESR2,9606.ENSP00000419081,9606.ENSP00000343925,estrogen-signaling-pathway-string,0.554
CALML4,NRAS,9606.ENSP00000419081,9606.ENSP00000358548,estrogen-signaling-pathway-string,0.954
CALML4,PRKACB,9606.ENSP00000419081,9606.ENSP00000359719,estrogen-signaling-pathway-string,0.989
CALML4,HSP90AB1,9606.ENSP00000419081,9606.ENSP00000360609,estrogen-signaling-pathway-string,0.995
