#node1,node2,node1_string_id,node2_string_id,combined_score
PIK3R2,PLCB2,9606.ENSP00000222254,9606.ENSP00000260402,0.668
PIK3R2,PLCB3,9606.ENSP00000222254,9606.ENSP00000443631,0.678
PIK3R2,PLCB4,9606.ENSP00000222254,9606.ENSP00000367762,0.681
PIK3R2,PLCB1,9606.ENSP00000222254,9606.ENSP00000338185,0.693
PIK3R2,SHC1,9606.ENSP00000222254,9606.ENSP00000401303,0.731
PIK3R2,PRKCD,9606.ENSP00000222254,9606.ENSP00000331602,0.916
PIK3R2,RAF1,9606.ENSP00000222254,9606.ENSP00000401888,0.925
PIK3R2,SRC,9606.ENSP00000222254,9606.ENSP00000362680,0.959
PIK3R2,PIK3R3,9606.ENSP00000222254,9606.ENSP00000262741,0.999
PIK3R3,PLCB2,9606.ENSP00000262741,9606.ENSP00000260402,0.674
PIK3R3,SHC1,9606.ENSP00000262741,9606.ENSP00000401303,0.549
PIK3R3,PLCB3,9606.ENSP00000262741,9606.ENSP00000443631,0.661
PIK3R3,PLCB4,9606.ENSP00000262741,9606.ENSP00000367762,0.685
PIK3R3,PLCB1,9606.ENSP00000262741,9606.ENSP00000338185,0.8
PIK3R3,RAF1,9606.ENSP00000262741,9606.ENSP00000401888,0.913
PIK3R3,PRKCD,9606.ENSP00000262741,9606.ENSP00000331602,0.915
PIK3R3,SRC,9606.ENSP00000262741,9606.ENSP00000362680,0.961
PLCB1,PLCB2,9606.ENSP00000338185,9606.ENSP00000260402,0.801
PLCB1,PRKCD,9606.ENSP00000338185,9606.ENSP00000331602,0.916
PLCB1,PLCB4,9606.ENSP00000338185,9606.ENSP00000367762,0.783
PLCB1,PLCB3,9606.ENSP00000338185,9606.ENSP00000443631,0.854
PLCB2,PLCB4,9606.ENSP00000260402,9606.ENSP00000367762,0.707
PLCB2,PLCB3,9606.ENSP00000260402,9606.ENSP00000443631,0.835
PLCB2,PRKCD,9606.ENSP00000260402,9606.ENSP00000331602,0.918
PLCB3,PRKCD,9606.ENSP00000443631,9606.ENSP00000331602,0.922
PLCB3,PLCB4,9606.ENSP00000443631,9606.ENSP00000367762,0.808
PLCB4,PRKCD,9606.ENSP00000367762,9606.ENSP00000331602,0.917
POMC,SRC,9606.ENSP00000384092,9606.ENSP00000362680,0.66
PRKACA,RAF1,9606.ENSP00000309591,9606.ENSP00000401888,0.923
PRKACA,SP1,9606.ENSP00000309591,9606.ENSP00000329357,0.937
PRKACA,PRKACG,9606.ENSP00000309591,9606.ENSP00000366488,0.965
PRKACA,PRKACB,9606.ENSP00000309591,9606.ENSP00000359719,0.987
PRKACB,SP1,9606.ENSP00000359719,9606.ENSP00000329357,0.935
PRKACB,RAF1,9606.ENSP00000359719,9606.ENSP00000401888,0.923
PRKACB,PRKACG,9606.ENSP00000359719,9606.ENSP00000366488,0.968
PRKACG,SP1,9606.ENSP00000366488,9606.ENSP00000329357,0.935
PRKACG,RAF1,9606.ENSP00000366488,9606.ENSP00000401888,0.923
PRKCD,SP1,9606.ENSP00000331602,9606.ENSP00000329357,0.678
PRKCD,RAF1,9606.ENSP00000331602,9606.ENSP00000401888,0.912
PRKCD,SHC1,9606.ENSP00000331602,9606.ENSP00000401303,0.924
PRKCD,SRC,9606.ENSP00000331602,9606.ENSP00000362680,0.983
RAF1,SOS2,9606.ENSP00000401888,9606.ENSP00000216373,0.64
RAF1,SRC,9606.ENSP00000401888,9606.ENSP00000362680,0.954
RAF1,SOS1,9606.ENSP00000401888,9606.ENSP00000384675,0.812
RAF1,SHC1,9606.ENSP00000401888,9606.ENSP00000401303,0.533
RARA,SRC,9606.ENSP00000254066,9606.ENSP00000362680,0.631
RARA,SP1,9606.ENSP00000254066,9606.ENSP00000329357,0.729
SHC1,SOS2,9606.ENSP00000401303,9606.ENSP00000216373,0.999
SHC1,SHC2,9606.ENSP00000401303,9606.ENSP00000264554,0.565
SHC1,SRC,9606.ENSP00000401303,9606.ENSP00000362680,0.999
SHC1,SHC3,9606.ENSP00000401303,9606.ENSP00000364995,0.584
SHC1,SOS1,9606.ENSP00000401303,9606.ENSP00000384675,0.999
SHC1,TGFA,9606.ENSP00000401303,9606.ENSP00000404131,0.635
SHC2,SOS2,9606.ENSP00000264554,9606.ENSP00000216373,0.921
SHC2,SHC3,9606.ENSP00000264554,9606.ENSP00000364995,0.506
SHC2,SOS1,9606.ENSP00000264554,9606.ENSP00000384675,0.923
SHC2,SRC,9606.ENSP00000264554,9606.ENSP00000362680,0.961
SHC3,SOS2,9606.ENSP00000364995,9606.ENSP00000216373,0.931
SHC3,SHC4,9606.ENSP00000364995,9606.ENSP00000329668,0.526
SHC3,SRC,9606.ENSP00000364995,9606.ENSP00000362680,0.963
SHC3,SOS1,9606.ENSP00000364995,9606.ENSP00000384675,0.959
SHC4,SOS2,9606.ENSP00000329668,9606.ENSP00000216373,0.915
SHC4,SOS1,9606.ENSP00000329668,9606.ENSP00000384675,0.921
SHC4,SRC,9606.ENSP00000329668,9606.ENSP00000362680,0.929
SOS1,SOS2,9606.ENSP00000384675,9606.ENSP00000216373,0.966
SOS1,SRC,9606.ENSP00000384675,9606.ENSP00000362680,0.962
SOS1,TGFA,9606.ENSP00000384675,9606.ENSP00000404131,0.554
SOS2,SRC,9606.ENSP00000216373,9606.ENSP00000362680,0.786
SP1,SRC,9606.ENSP00000329357,9606.ENSP00000362680,0.947
SRC,TGFA,9606.ENSP00000362680,9606.ENSP00000404131,0.731
