source	target	weight
Osteitis Deformans	Eye Diseases, Hereditary	0.3158098178244331
Osteitis Deformans	Proteus Syndrome	0.1759533796526134
Osteitis Deformans	Vertebral Artery Dissection	0.1675537397161545
Osteitis Deformans	Female Urogenital Diseases	0.12337871651425829
Osteitis Deformans	Arthritis, Juvenile Rheumatoid	0.2868225200838982
Osteitis Deformans	Thrombosis	0.1493409095159721
Osteitis Deformans	Gonadal Dysgenesis	0.21786980126035363
Osteitis Deformans	Nail Diseases	0.18809570893478708
Osteitis Deformans	Facial Nerve Diseases	0.1776656080567111
Osteitis Deformans	Craniosynostoses	0.12174220263156676
Osteitis Deformans	Ichthyosiform Erythroderma, Congenital	0.5644338908877319
Osteitis Deformans	Telangiectasis	0.17245371348098631
Osteitis Deformans	Neuronal Ceroid-Lipofuscinoses	0.11534880518147711
Osteitis Deformans	Anus, Imperforate	0.1524898710341871
Osteitis Deformans	Venous Thrombosis	0.2198531083700445
Osteitis Deformans	Prostatic Intraepithelial Neoplasia	0.10756938507162439
Osteitis Deformans	Xeroderma Pigmentosum	0.1471543102371476
Osteitis Deformans	Pterygium	0.11954850533023362
Osteitis Deformans	Hemangioma, Cavernous, Central Nervous System	0.26978560245176286
Osteitis Deformans	Cleft Palate	0.1848731729347306
Osteitis Deformans	Hereditary Sensory and Autonomic Neuropathies	0.3523466172757355
Osteitis Deformans	Hand Deformities, Congenital	0.3206321489468506
Osteitis Deformans	Darier Disease	0.1873410747480784
Osteitis Deformans	Nephritis, Hereditary	0.48443850655626475
Osteitis Deformans	Sexual Dysfunctions, Psychological	0.16858938851055022
Osteitis Deformans	Anus Diseases	0.14157103174814287
Osteitis Deformans	Uveitis	0.28762167824535356
Osteitis Deformans	Tietze's Syndrome	0.10296867179826096
Osteitis Deformans	Micrognathism	0.1702391825776664
Osteitis Deformans	Muscular Dystrophy, Facioscapulohumeral	0.1213004527301593
Osteitis Deformans	Opioid-Related Disorders	0.32032266780477237
Osteitis Deformans	Hypoparathyroidism	0.14460951634990032
Osteitis Deformans	Myelodysplastic Syndromes	0.10209256277694621
Osteitis Deformans	Warts	0.33013152414396824
Osteitis Deformans	Leukoencephalopathies	0.1528450053036456
Osteitis Deformans	Ectodermal Dysplasia	0.26092621053610016
Osteitis Deformans	Encephalomyelitis, Autoimmune, Experimental	0.12498781153192261
Osteitis Deformans	Klippel-Trenaunay-Weber Syndrome	0.24102846313588625
Osteitis Deformans	Hypereosinophilic Syndrome	0.16824228339837516
Osteitis Deformans	Exostoses, Multiple Hereditary	0.23336961863636305
Osteitis Deformans	Liver Failure, Acute	0.11294160781382932
Osteitis Deformans	Fractures, Bone	0.5183587429749649
Osteitis Deformans	Breast Diseases	0.34325425211467264
Osteitis Deformans	Cryptorchidism	0.14667439105745247
Osteitis Deformans	Pyoderma Gangrenosum	0.32227772001914173
Osteitis Deformans	Polycystic Kidney Diseases	0.15638048052690892
Osteitis Deformans	Granulomatous Disease, Chronic	0.16598062473435374
Osteitis Deformans	Arteriovenous Malformations	0.2687088807831995
Osteitis Deformans	Neurofibromatosis 1	0.11052014764838765
Osteitis Deformans	Neurofibromatosis 2	0.5915641586885889
Osteitis Deformans	Genetic Diseases, X-Linked	0.26125871840199705
Osteitis Deformans	Hyperkalemia	0.16029676675354865
Osteitis Deformans	Eye Abnormalities	0.16799928382564241
Osteitis Deformans	Jervell-Lange Nielsen Syndrome	0.5186076171610108
Osteitis Deformans	Nose Diseases	0.13268331873138828
Osteitis Deformans	Pierre Robin Syndrome	0.33128555774977
Osteitis Deformans	Ear Diseases	0.6477608037992272
Osteitis Deformans	Thalassemia	0.24538411449487854
Osteitis Deformans	Thromboembolism	0.1577652347370408
Osteitis Deformans	Heroin Dependence	0.2540851425623083
Osteitis Deformans	Epidermolysis Bullosa Dystrophica	0.10232052282415058
Osteitis Deformans	Facies	0.18813105604907956
Osteitis Deformans	Hernia, Umbilical	0.12418786347224055
Osteitis Deformans	Ankylosis	0.28393741896421903
Osteitis Deformans	Corneal Dystrophies, Hereditary	0.24633210779622336
Osteitis Deformans	Leigh Disease	0.15854661818854754
Osteitis Deformans	Foot Deformities	0.24128617109965542
Osteitis Deformans	Intervertebral Disk Degeneration	0.10651720579300855
Osteitis Deformans	Nose Neoplasms	0.18138700149775758
Osteitis Deformans	Pancreatic Diseases	0.12337346115462984
Osteitis Deformans	Retinitis Pigmentosa	0.4995319393084008
Osteitis Deformans	Primary Myelofibrosis	0.20845720361509215
Osteitis Deformans	Aortic Aneurysm	0.2904840624773662
Osteitis Deformans	Leukoencephalitis, Acute Hemorrhagic	0.22394490754125287
Osteitis Deformans	Lipomatosis	0.24164805660024996
Osteitis Deformans	Femur Head Necrosis	0.28783696512544216
Osteitis Deformans	Keratosis	0.23314578988420998
Osteitis Deformans	Cartilage Diseases	0.3475276584182543
Osteitis Deformans	Pain Insensitivity, Congenital	0.21761040165488138
Osteitis Deformans	Maxillofacial Abnormalities	0.11734781636471175
Osteitis Deformans	Choroideremia	0.3371690957094814
Osteitis Deformans	Foot Deformities, Congenital	0.4309760844276358
Osteitis Deformans	Osteopoikilosis	0.1818087206604856
Osteitis Deformans	Muscular Atrophy, Spinal	0.12439130939816155
Osteitis Deformans	Hand Deformities	0.3590015638628297
Osteitis Deformans	Neoplasm, Residual	0.14784330875891577
Osteitis Deformans	Microphthalmos	0.1787300722678257
Osteitis Deformans	Acidosis, Renal Tubular	0.3754933718924416
Osteitis Deformans	Salivary Gland Neoplasms	0.20844278856280285
Osteitis Deformans	Thrombophilia	0.132703758329372
Osteitis Deformans	Paraplegia	0.3685210891661369
Osteitis Deformans	Thrombocytosis	0.15435661702738582
Osteitis Deformans	Myopia	0.12373861085290973
WAGR Syndrome	Macrocephaly	0.6089577616319346
WAGR Syndrome	Orofaciodigital Syndromes	0.43228372644380914
WAGR Syndrome	Fibromatosis, Gingival	0.47249952255953565
WAGR Syndrome	Hypertelorism	0.42200389066361144
WAGR Syndrome	Periventricular Nodular Heterotopia	0.23115460847130115
WAGR Syndrome	Aniridia	0.3131592649710258
WAGR Syndrome	Hypoalphalipoproteinemias	0.6493089313136379
Hand Deformities	Orofaciodigital Syndromes	0.45820877289429335
Stiff-Person Syndrome	Hereditary Central Nervous System Demyelinating Diseases	0.19718416073832418
Genetic Diseases, Inborn	Bipolar Disorder	0.20615095280228213
Genetic Diseases, Inborn	Muscle Hypotonia	0.14600119447414905
Genetic Diseases, Inborn	Leukemia, Myeloid, Acute	0.17407556331436805
Genetic Diseases, Inborn	Skin Diseases	0.1274806885206328
Genetic Diseases, Inborn	Intestinal Polyps	0.22482716789703167
Genetic Diseases, Inborn	Hypotension	0.12415991361781564
Genetic Diseases, Inborn	Glioblastoma	0.14868572323296905
Genetic Diseases, Inborn	Hodgkin Disease	0.11994342460417017
Genetic Diseases, Inborn	Hyperlipidemias	0.19999786559787414
Genetic Diseases, Inborn	Leukemia, Lymphoid	0.21502359516985886
Genetic Diseases, Inborn	Wilms Tumor	0.7237149382560691
Genetic Diseases, Inborn	Immunologic Deficiency Syndromes	0.14558792419438107
Genetic Diseases, Inborn	Macrocephaly	0.7429554113841789
Genetic Diseases, Inborn	Uterine Cervical Neoplasms	0.1267793411861746
Genetic Diseases, Inborn	Tracheoesophageal Fistula	0.10647069085666298
Genetic Diseases, Inborn	Agammaglobulinemia	0.2452214885330011
Genetic Diseases, Inborn	Multiple Sclerosis	0.14251224168128948
Genetic Diseases, Inborn	Colitis, Ulcerative	0.12466547489592829
Genetic Diseases, Inborn	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0.2859593952442889
Genetic Diseases, Inborn	Glioma	0.20791429074086706
Genetic Diseases, Inborn	Creutzfeldt-Jakob Syndrome	0.1424287698783706
Genetic Diseases, Inborn	Hydrocephalus	0.5743806259322722
Genetic Diseases, Inborn	Rubinstein-Taybi Syndrome	0.6831927158257759
Genetic Diseases, Inborn	Migraine with Aura	0.14100864561216148
Genetic Diseases, Inborn	Carcinoma, Basal Cell	0.2957074688681713
Genetic Diseases, Inborn	Carcinoma, Small Cell	0.10464767850228472
Genetic Diseases, Inborn	Orofaciodigital Syndromes	0.7850397761983898
Genetic Diseases, Inborn	Thyroid Neoplasms	0.1420448574544389
Genetic Diseases, Inborn	Hepatolenticular Degeneration	0.19348994400986086
Genetic Diseases, Inborn	Neoplasms, Germ Cell and Embryonal	0.12026695179311753
Genetic Diseases, Inborn	Carcinoma, Hepatocellular	0.1250646503605345
Genetic Diseases, Inborn	Cleft Lip	0.3844254480851274
Genetic Diseases, Inborn	Mental Retardation, X-Linked	0.39281935823007064
Genetic Diseases, Inborn	Obesity	0.17546331437099985
Genetic Diseases, Inborn	Osteosarcoma	0.13063535602818604
Genetic Diseases, Inborn	Intestinal Neoplasms	0.10087432044144583
Genetic Diseases, Inborn	Hypercholesterolemia	0.17724933042135105
Genetic Diseases, Inborn	Pigmentation Disorders	0.5695801644864503
Genetic Diseases, Inborn	Substance-Related Disorders	0.21694931763509878
Genetic Diseases, Inborn	Glucose Intolerance	0.21973361578028527
Genetic Diseases, Inborn	Failure to Thrive	0.23023025427488555
Genetic Diseases, Inborn	Neuroectodermal Tumors, Primitive	0.10506286052241536
Genetic Diseases, Inborn	Autistic Disorder	0.5203038932445769
Genetic Diseases, Inborn	Leukemia, Lymphocytic, Chronic, B-Cell	0.1183084702587426
Genetic Diseases, Inborn	Osteochondrodysplasias	0.6394921612321031
Genetic Diseases, Inborn	Endometrial Hyperplasia	0.17488352588935574
Genetic Diseases, Inborn	Growth Disorders	0.7632294892623401
Genetic Diseases, Inborn	Limb Deformities, Congenital	0.5388013924245141
Genetic Diseases, Inborn	Bone Resorption	0.16649733056693033
Genetic Diseases, Inborn	Waardenburg's Syndrome	0.35544879739417845
Genetic Diseases, Inborn	Carotid Artery Diseases	0.15092143209770842
Genetic Diseases, Inborn	Leukemia, Myeloid	0.16133185821703194
Genetic Diseases, Inborn	Ehlers-Danlos Syndrome	0.2884079325194691
Genetic Diseases, Inborn	Neoplasm Recurrence, Local	0.10624471010102242
Genetic Diseases, Inborn	Williams Syndrome	0.4185187530773609
Genetic Diseases, Inborn	Hyperglycemia	0.21284740502132177
Genetic Diseases, Inborn	Neoplasms, Radiation-Induced	0.15573142462944456
Genetic Diseases, Inborn	Prion Diseases	0.2344304339313145
Genetic Diseases, Inborn	Spinocerebellar Ataxias	0.269586291545073
Genetic Diseases, Inborn	Acanthosis Nigricans	0.21398989733591514
Genetic Diseases, Inborn	Nasopharyngeal Neoplasms	0.17203370130792678
Genetic Diseases, Inborn	Spinocerebellar Degenerations	0.35544337047927826
Genetic Diseases, Inborn	Burkitt Lymphoma	0.13707951331434395
Genetic Diseases, Inborn	Psoriasis	0.11637477884311337
Genetic Diseases, Inborn	Carcinoma	0.16684068519643125
Genetic Diseases, Inborn	Schizophrenia	0.11271145719399804
Genetic Diseases, Inborn	Lymphoma	0.12437133185414745
Genetic Diseases, Inborn	Heart Defects, Congenital	0.19247528002055916
Genetic Diseases, Inborn	Hepatitis C	0.14682422070983822
Genetic Diseases, Inborn	Congenital Abnormalities	0.7405526261911389
Genetic Diseases, Inborn	Epilepsy	0.3571715470032054
Genetic Diseases, Inborn	Adenocarcinoma, Follicular	0.12260458977690257
Genetic Diseases, Inborn	Noonan Syndrome	0.6082852859432604
Genetic Diseases, Inborn	Depressive Disorder	0.13241818631748936
Genetic Diseases, Inborn	Hypertrophy	0.17649716004114518
Genetic Diseases, Inborn	Endometrial Neoplasms	0.18146452239226232
Genetic Diseases, Inborn	Diabetes Mellitus, Type 2	0.14443160554738582
Genetic Diseases, Inborn	Intracranial Aneurysm	0.10523052688201079
Genetic Diseases, Inborn	Adenocarcinoma	0.13749699371381427
Genetic Diseases, Inborn	Dwarfism, Pituitary	0.41891113277701203
Genetic Diseases, Inborn	Metabolism, Inborn Errors	0.8225483070133716
Genetic Diseases, Inborn	Severe Combined Immunodeficiency	0.13377533526731472
Genetic Diseases, Inborn	Calcinosis	0.3411021300679261
Genetic Diseases, Inborn	Uterine Neoplasms	0.16628961851030635
Genetic Diseases, Inborn	Eye Diseases, Hereditary	0.5112023286770281
Genetic Diseases, Inborn	Heart Diseases	0.10018222881854773
Genetic Diseases, Inborn	Arthritis, Juvenile Rheumatoid	0.14635679677173713
Genetic Diseases, Inborn	Diabetes Mellitus	0.1997187371727642
Genetic Diseases, Inborn	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	0.18325361434504195
Genetic Diseases, Inborn	Hirschsprung Disease	0.15938893579858784
Genetic Diseases, Inborn	Melanoma	0.1310949816564902
Genetic Diseases, Inborn	Anus, Imperforate	0.15902508191243847
Genetic Diseases, Inborn	Polydactyly	0.8029382734999426
Genetic Diseases, Inborn	Venous Thrombosis	0.19921216318427684
Genetic Diseases, Inborn	Medulloblastoma	0.31742789596586374
Genetic Diseases, Inborn	Cleft Palate	0.2993084421750511
Genetic Diseases, Inborn	Bacterial Infections	0.140056483348709
Genetic Diseases, Inborn	Hand Deformities, Congenital	0.8206578818416265
Genetic Diseases, Inborn	Motor Skills Disorders	0.38524313839392016
Genetic Diseases, Inborn	Darier Disease	0.5211357097076167
Genetic Diseases, Inborn	Hyperinsulinism	0.21060960153545363
Genetic Diseases, Inborn	Muscular Dystrophy, Facioscapulohumeral	0.27412522203088774
Genetic Diseases, Inborn	Muscular Dystrophies	0.4162792917688758
Genetic Diseases, Inborn	Language Development Disorders	0.12150019502293781
Genetic Diseases, Inborn	Brain Neoplasms	0.22566902204505626
Genetic Diseases, Inborn	Rickets	0.1751944859949027
Genetic Diseases, Inborn	Carcinoma, Renal Cell	0.14691283692908003
Genetic Diseases, Inborn	Ectodermal Dysplasia	0.7932687625793986
Genetic Diseases, Inborn	Chromosome Breakage	0.8015857329589835
Genetic Diseases, Inborn	Cri-du-Chat Syndrome	0.7460549667686228
Genetic Diseases, Inborn	Liver Diseases	0.12706949716202506
Genetic Diseases, Inborn	Hypoglycemia	0.25009850229179653
Genetic Diseases, Inborn	Exostoses, Multiple Hereditary	0.76717970607201
Genetic Diseases, Inborn	Leukemia	0.1975787564161172
Genetic Diseases, Inborn	Neoplasms, Second Primary	0.264805018309989
Genetic Diseases, Inborn	Fractures, Bone	0.15633156977789398
Genetic Diseases, Inborn	Hyperlipoproteinemia Type II	0.15173623869091554
Genetic Diseases, Inborn	Periventricular Nodular Heterotopia	0.4633960055730929
Genetic Diseases, Inborn	Cryptorchidism	0.7393670135999717
Genetic Diseases, Inborn	Renal Insufficiency	0.10329777783822389
Genetic Diseases, Inborn	Rectal Neoplasms	0.10462325842440953
Genetic Diseases, Inborn	Granulomatous Disease, Chronic	0.21201602556283827
Genetic Diseases, Inborn	Neurofibromatosis 1	0.22473554908480908
Genetic Diseases, Inborn	Genetic Diseases, X-Linked	0.5225357382964292
Genetic Diseases, Inborn	Hernia, Diaphragmatic	0.1926589374153964
Genetic Diseases, Inborn	Eye Abnormalities	0.6240378692084511
Genetic Diseases, Inborn	Hemangioma	0.13677025381785082
Genetic Diseases, Inborn	Insulin Resistance	0.19598599728539662
Genetic Diseases, Inborn	Intestinal Polyposis	0.14658677792972513
Genetic Diseases, Inborn	Hypertriglyceridemia	0.18722552789037022
Genetic Diseases, Inborn	Arthritis	0.1095410724182718
Genetic Diseases, Inborn	Lipodystrophy	0.4561201502453791
Genetic Diseases, Inborn	Facies	0.17026911636116002
Genetic Diseases, Inborn	Crohn Disease	0.13969813630921518
Genetic Diseases, Inborn	Hernia, Umbilical	0.37199850431283243
Genetic Diseases, Inborn	Carcinoma, Squamous Cell	0.12470216651149665
Genetic Diseases, Inborn	Vasculitis	0.10013774128684678
Genetic Diseases, Inborn	Depressive Disorder, Major	0.10202858190599798
Genetic Diseases, Inborn	Colorectal Neoplasms	0.15115727443110247
Genetic Diseases, Inborn	Wiskott-Aldrich Syndrome	0.11746271356793675
Genetic Diseases, Inborn	Developmental Disabilities	0.6600108559295433
Genetic Diseases, Inborn	Neuroblastoma	0.1918008522339378
Genetic Diseases, Inborn	Anemia, Aplastic	0.24110107284846763
Genetic Diseases, Inborn	Lipomatosis	0.28491949618420653
Genetic Diseases, Inborn	Keratosis	0.22421717088727744
Genetic Diseases, Inborn	Hypoalphalipoproteinemias	0.16664201771458645
Genetic Diseases, Inborn	Lipoma	0.23029738242260447
Genetic Diseases, Inborn	Foot Deformities, Congenital	0.781195160960652
Genetic Diseases, Inborn	Liver Neoplasms	0.12759265215405508
Genetic Diseases, Inborn	Osteitis Deformans	0.2876514905130028
Genetic Diseases, Inborn	Demyelinating Diseases	0.32893042080017326
Genetic Diseases, Inborn	Atrophy	0.1926810897260555
Genetic Diseases, Inborn	Graft vs Host Disease	0.13361131034410362
Genetic Diseases, Inborn	Adenoma	0.13897546183400286
Genetic Diseases, Inborn	Adenomatous Polyposis Coli	0.5406450681414751
Genetic Diseases, Inborn	Thrombocytopenia	0.11444940987509811
Genetic Diseases, Inborn	Meningioma	0.20452767130953017
Malabsorption Syndromes	Esophageal Neoplasms	0.18268684773732366
Malabsorption Syndromes	Leukemia, Myeloid, Acute	0.19297693292816145
Malabsorption Syndromes	Intestinal Polyps	0.5590732319136695
Malabsorption Syndromes	Pneumonia	0.13483846236098673
Malabsorption Syndromes	Hyperlipidemias	0.13633202560804838
Malabsorption Syndromes	Leukemia, Lymphoid	0.11077824570797237
Malabsorption Syndromes	Immunologic Deficiency Syndromes	0.3046269830395817
Malabsorption Syndromes	Neuroendocrine Tumors	0.3808530793276952
Malabsorption Syndromes	Neoplasm Metastasis	0.12915051097306587
Malabsorption Syndromes	Uterine Cervical Neoplasms	0.39557879135241253
Malabsorption Syndromes	Eosinophilia	0.23995685725039048
Malabsorption Syndromes	Mycobacterium Infections, Atypical	0.12412604883136183
Malabsorption Syndromes	Breast Neoplasms, Male	0.12086994426651607
Malabsorption Syndromes	Colitis, Ulcerative	0.6255618910607514
Malabsorption Syndromes	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0.15472850292856127
Malabsorption Syndromes	Dwarfism	0.10103138425017878
Malabsorption Syndromes	Stomach Neoplasms	0.2402185144742547
Malabsorption Syndromes	Carcinoma, Basal Cell	0.12414403733041311
Malabsorption Syndromes	Carcinoma, Small Cell	0.15585775452982092
Malabsorption Syndromes	Thyroid Neoplasms	0.5545222295302681
Malabsorption Syndromes	Liver Cirrhosis	0.14075711487917034
Malabsorption Syndromes	Epidermal Necrolysis, Toxic	0.1473567033112628
Malabsorption Syndromes	Carcinoma, Hepatocellular	0.21395569067223916
Malabsorption Syndromes	Intestinal Neoplasms	0.5951057402808726
Malabsorption Syndromes	Nephrotic Syndrome	0.11736187493150943
Malabsorption Syndromes	Hypercholesterolemia	0.18309496184075064
Malabsorption Syndromes	Prostatic Neoplasms	0.1654615938063893
Malabsorption Syndromes	Substance-Related Disorders	0.10633379821077718
Malabsorption Syndromes	Gastrointestinal Stromal Tumors	0.12971569983374276
Malabsorption Syndromes	Hyperlipoproteinemias	0.10368887991934424
Malabsorption Syndromes	Failure to Thrive	0.40276150171065417
Malabsorption Syndromes	Autoimmune Diseases	0.12348754527807664
Malabsorption Syndromes	Carcinoma, Medullary	0.6698281037982712
Malabsorption Syndromes	Growth Disorders	0.19905173945317786
Malabsorption Syndromes	Bone Resorption	0.14233708533007655
Malabsorption Syndromes	Pneumococcal Infections	0.15429423328414668
Malabsorption Syndromes	Leukemia, Myeloid	0.1893872887583818
Malabsorption Syndromes	Neoplasm Recurrence, Local	0.2801735466454506
Malabsorption Syndromes	Carcinoma, Non-Small-Cell Lung	0.3625007566038637
Malabsorption Syndromes	Hypertension	0.11945419603476845
Malabsorption Syndromes	Burkitt Lymphoma	0.10707542130159704
Malabsorption Syndromes	Psoriasis	0.14128849946221814
Malabsorption Syndromes	Carcinoma	0.45447765486050257
Malabsorption Syndromes	Fibrosis	0.14235923660609096
Malabsorption Syndromes	Myeloproliferative Disorders	0.10212282619817802
Malabsorption Syndromes	Lymphoma	0.17574739966237352
Malabsorption Syndromes	Cecal Neoplasms	0.2023709905587456
Malabsorption Syndromes	Lung Neoplasms	0.16494887129489355
Malabsorption Syndromes	Urinary Bladder Neoplasms	0.1776372677613497
Malabsorption Syndromes	Acute Kidney Injury	0.10245769875157391
Malabsorption Syndromes	Deficiency Diseases	0.46355960809331587
Malabsorption Syndromes	Endometrial Neoplasms	0.15773670957634564
Malabsorption Syndromes	Abdominal Neoplasms	0.22272274415949922
Malabsorption Syndromes	Adenocarcinoma	0.3738317672269051
Malabsorption Syndromes	Lactose Intolerance	0.8150385909077658
Malabsorption Syndromes	Severe Combined Immunodeficiency	0.5843547147789283
Malabsorption Syndromes	Uterine Neoplasms	0.1503212214171551
Malabsorption Syndromes	AIDS-Related Opportunistic Infections	0.7798007091293772
Malabsorption Syndromes	Diabetes Mellitus	0.11561734895419602
Malabsorption Syndromes	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	0.24917275338999506
Malabsorption Syndromes	Infertility, Male	0.12656579433674783
Malabsorption Syndromes	Melanoma	0.17969256018965532
Malabsorption Syndromes	Venous Thrombosis	0.14939188225846736
Malabsorption Syndromes	Alcoholism	0.10914752810786517
Malabsorption Syndromes	Liver Cirrhosis, Experimental	0.1030786099930983
Malabsorption Syndromes	Sepsis	0.21927123710066163
Malabsorption Syndromes	Myelodysplastic Syndromes	0.13926573479563534
Malabsorption Syndromes	Carcinoma, Renal Cell	0.3051481270021562
Malabsorption Syndromes	Hemochromatosis	0.15314183145501858
Malabsorption Syndromes	Liver Diseases	0.1121023495575975
Malabsorption Syndromes	Hypereosinophilic Syndrome	0.23177275935429573
Malabsorption Syndromes	Sarcoma	0.2324537984113787
Malabsorption Syndromes	Glomerulosclerosis, Focal Segmental	0.11564247905866758
Malabsorption Syndromes	Pre-Eclampsia	0.10571411080561956
Malabsorption Syndromes	Leukemia	0.14132474858223967
Malabsorption Syndromes	Liver Neoplasms, Experimental	0.11555062445627898
Malabsorption Syndromes	Hyperlipoproteinemia Type II	0.16139556064818794
Malabsorption Syndromes	Renal Insufficiency	0.12419035305619947
Malabsorption Syndromes	Head and Neck Neoplasms	0.1289284613591146
Malabsorption Syndromes	Rectal Neoplasms	0.6984624592285427
Malabsorption Syndromes	Lupus Erythematosus, Systemic	0.11767462399071503
Malabsorption Syndromes	Polycystic Kidney Diseases	0.12936737795406084
Malabsorption Syndromes	Multiple Myeloma	0.10741642684978697
Malabsorption Syndromes	Glomerulonephritis	0.11293759954236782
Malabsorption Syndromes	Intestinal Polyposis	0.4951516644707801
Malabsorption Syndromes	Amyloidosis	0.2880649841681836
Malabsorption Syndromes	Multiple Endocrine Neoplasia	0.40233150158121717
Malabsorption Syndromes	Hypertriglyceridemia	0.12123402050252331
Malabsorption Syndromes	Arthritis	0.138568994802227
Malabsorption Syndromes	Lipodystrophy	0.12735532695086066
Malabsorption Syndromes	Crohn Disease	0.712250628597857
Malabsorption Syndromes	Carcinoma, Squamous Cell	0.17775136002378475
Malabsorption Syndromes	Pancreatic Neoplasms	0.39534058272426
Malabsorption Syndromes	Celiac Disease	0.9068823044698954
Malabsorption Syndromes	Colorectal Neoplasms	0.6957963844664382
Malabsorption Syndromes	Intestinal Pseudo-Obstruction	0.2220105090144734
Malabsorption Syndromes	Neuroblastoma	0.15146627495851847
Malabsorption Syndromes	Kidney Diseases	0.12370624891344262
Malabsorption Syndromes	Dyslipidemias	0.10567348262797528
Malabsorption Syndromes	Cystinuria	0.11733275992877124
Malabsorption Syndromes	Helicobacter Infections	0.10191974951733936
Malabsorption Syndromes	Liver Neoplasms	0.2244186975703547
Malabsorption Syndromes	Adenoma	0.1382702006768035
Malabsorption Syndromes	Adenomatous Polyposis Coli	0.21798441299158702
Leiomyomatosis	Gallbladder Neoplasms	0.1394009751456915
Leiomyomatosis	Neurotoxicity Syndromes	0.10487820819713457
Leiomyomatosis	Intracranial Hemorrhages	0.10735198941582892
Leiomyomatosis	Stomach Ulcer	0.1122077819512898
Leiomyomatosis	Glioblastoma	0.1354483967385305
Leiomyomatosis	Neoplasm Metastasis	0.2655905825898751
Leiomyomatosis	Aneurysm	0.21144965376537583
Leiomyomatosis	Soft Tissue Neoplasms	0.3335694217682631
Leiomyomatosis	Hemorrhage	0.12465112626358042
Leiomyomatosis	Carcinoma, Small Cell	0.16910613203985314
Leiomyomatosis	Neoplasm Invasiveness	0.2710424620592668
Leiomyomatosis	Epidermal Necrolysis, Toxic	0.20537041139220227
Leiomyomatosis	Hepatic Veno-Occlusive Disease	0.13414165211071843
Leiomyomatosis	Keratoderma, Palmoplantar	0.11172582331530077
Leiomyomatosis	Gastrointestinal Stromal Tumors	0.2823569296102303
Leiomyomatosis	Anaphylaxis	0.36313118336995076
Leiomyomatosis	Arteriosclerosis	0.19332168696409238
Leiomyomatosis	Epidermolysis Bullosa	0.2699023081391091
Leiomyomatosis	Carotid Artery, Internal, Dissection	0.1174903588132416
Leiomyomatosis	Polycythemia Vera	0.415737616910756
Leiomyomatosis	Kidney Diseases, Cystic	0.1606793031783054
Leiomyomatosis	Conjunctivitis	0.20815260189122514
Leiomyomatosis	Osteonecrosis	0.21560040053960866
Leiomyomatosis	Raynaud Disease	0.16325799739672536
Leiomyomatosis	Mesothelioma	0.19552971530666194
Leiomyomatosis	Urinary Bladder Neoplasms	0.2045981846085955
Leiomyomatosis	Endometrial Neoplasms	0.10998445586634034
Leiomyomatosis	Drug Toxicity	0.13632659663582966
Leiomyomatosis	Calcinosis	0.2805748142218394
Leiomyomatosis	Vertebral Artery Dissection	0.2431864075663603
Leiomyomatosis	Osteolysis	0.32997162629444377
Leiomyomatosis	Lichenoid Eruptions	0.4307933060345877
Leiomyomatosis	Thrombosis	0.2402733789181839
Leiomyomatosis	Hirschsprung Disease	0.17481979934431985
Leiomyomatosis	Anus, Imperforate	0.1107832119815476
Leiomyomatosis	Venous Thrombosis	0.3163809428062686
Leiomyomatosis	Bone Neoplasms	0.3569307352196848
Leiomyomatosis	Polycystic Kidney, Autosomal Dominant	0.10813863052201715
Leiomyomatosis	Death, Sudden, Cardiac	0.15626369956331396
Leiomyomatosis	Splenomegaly	0.12814209654717673
Leiomyomatosis	Sarcoma	0.25323120272859884
Leiomyomatosis	Fractures, Bone	0.32153194922776623
Leiomyomatosis	Multiple Organ Failure	0.12814082906431765
Leiomyomatosis	Polycystic Kidney Diseases	0.11191528826014571
Leiomyomatosis	Inflammatory Bowel Diseases	0.16748001938563745
Leiomyomatosis	Pheochromocytoma	0.2575375074151344
Leiomyomatosis	Vulvar Neoplasms	0.5978275564847582
Leiomyomatosis	Facies	0.1571903255812075
Leiomyomatosis	Carcinoma, Transitional Cell	0.19014982803614916
Leiomyomatosis	Intestinal Pseudo-Obstruction	0.2606315425191134
Leiomyomatosis	Aortic Aneurysm	0.2049904722718715
Leiomyomatosis	Cardiomyopathy, Hypertrophic	0.10180348238636515
Leiomyomatosis	Cholestasis	0.3670433420638965
Leiomyomatosis	Graft vs Host Disease	0.11291135523138623
Leiomyomatosis	Adenomatous Polyposis Coli	0.22715849341559072
Leiomyomatosis	Angioedema	0.33899681781372526
Listeriosis	Classical Lissencephalies and Subcortical Band Heterotopias	0.19357292510211604
Listeriosis	Gallbladder Neoplasms	0.17050451552937557
Listeriosis	Neurotoxicity Syndromes	0.3251537692856021
Listeriosis	Melanoma, Experimental	0.20857406667280903
Listeriosis	Intracranial Hemorrhages	0.30939366203718904
Listeriosis	Stomach Ulcer	0.12383137395947826
Listeriosis	Hypoproteinemia	0.1280425726586254
Listeriosis	Legg-Perthes Disease	0.18122435789331515
Listeriosis	Glioblastoma	0.25031463132706155
Listeriosis	Hypoxia-Ischemia, Brain	0.3899553307513279
Listeriosis	Wilms Tumor	0.21008953660820387
