Source1,Source2,backbone,Shared_Targets_Count
PANK3,ERBB4,1,1
PANK3,POU3F2,1,1
PANK3,AMMECR1L,1,1
PANK3,TIAM1,1,1
PANK3,MAPK10,1,1
PANK3,ZNF652,0,2
PANK3,IQCE,1,1
PANK3,PTPRF,1,1
PANK3,DYRK3,1,1
PANK3,STAMBP,1,1
PANK3,SLC19A3,0,2
PANK3,CABYR,0,2
PANK3,CAMKK1,1,1
PANK3,MIDN,1,1
PANK3,AKT3,0,2
PANK3,PRDM16,1,1
PANK3,LIMS1,1,1
PANK3,BRD1,1,1
PANK3,EEF1A1,1,1
PANK3,DKK2,1,1
PANK3,POGZ,1,1
PANK3,ANKRD28,1,1
PANK3,PHF21A,1,1
PANK3,NDUFS1,1,1
PANK3,CROT,1,1
PANK3,C19orf12,1,1
PANK3,GPR107,0,2
PANK3,TNKS2,1,1
PANK3,NDFIP1,1,1
PANK3,SIRT1,1,1
PANK3,SLC30A7,1,1
PANK3,STMN1,1,1
PANK3,VANGL1,1,1
PANK3,PEG10,1,1
PANK3,TNFSF10,1,1
PANK3,ARID1A,1,1
PANK3,ZNF236,1,1
PANK3,RHOA,1,1
PANK3,HNRNPD,0,2
PANK3,DENR,1,1
PANK3,SNX4,1,1
PANK3,TCEAL1,0,2
PANK3,LRP6,1,1
PANK3,PCDHA3,1,1
PANK3,PCDHAC1,1,1
PANK3,BMF,1,1
PANK3,BRWD1,1,1
PANK3,RBM33,1,1
PANK3,TMEM183A,1,1
PANK3,SELE,1,1
PANK3,TRAT1,1,1
PANK3,LGALS3BP,1,1
PANK3,GNAI3,1,1
PANK3,TOP3A,1,1
PANK3,ZNF131,1,1
PANK3,TRMT5,1,1
PANK3,TMCC1,1,1
PANK3,GRB10,1,1
PANK3,SMAD5,1,1
PANK3,PPP2R2A,1,1
PANK3,SMARCA4,1,1
PANK3,MGAT4B,1,1
PANK3,OSBPL10,1,1
PANK3,UBR7,1,1
PANK3,ZNF714,1,1
PANK3,EIF3I,1,1
PANK3,ZFYVE16,1,1
PANK3,LUC7L2,1,1
PANK3,TRIM44,1,1
PANK3,PGPEP1,1,1
PANK3,WDR6,1,1
PANK3,NLE1,1,1
PANK3,DDX21,1,1
PANK3,MDM2,1,1
PANK3,SLC35A2,1,1
PANK3,TLE3,1,1
PANK3,SERTAD4,1,1
PANK3,STOX2,1,1
PANK3,NFS1,1,1
PANK3,RECK,1,1
PANK3,PELI2,1,1
PANK3,CSNK1G1,1,1
PANK3,HIPK2,1,1
PANK3,DOCK5,1,1
PANK3,FBXL18,1,1
PANK3,ZNF772,1,1
PANK3,COG5,1,1
PANK3,KIF3B,1,1
PANK3,SART1,1,1
PANK3,SS18,1,1
PANK3,DCAF7,1,1
PANK3,CAPRIN1,1,1
PANK3,POLE,1,1
PANK3,RNPS1,1,1
PANK3,QKI,1,1
PANK3,CPSF6,1,1
PANK3,FICD,1,1
PANK3,VCP,1,1
PANK3,LRP10,1,1
PANK3,ZNF770,1,1
PANK3,MGMT,1,1
PANK3,PBX2,1,1
PANK3,RBMS2,1,1
PANK3,SORT1,1,1
PANK3,SDHA,1,1
PANK3,ZW10,1,1
PANK3,PIWIL1,1,1
PANK3,BBC3,1,1
PANK3,TOM1,1,1
PANK3,FYTTD1,1,1
PANK3,CBX2,1,1
PANK3,C18orf25,1,1
PANK3,CDKL5,1,1
PANK3,UBIAD1,1,1
PANK3,TIMM50,1,1
PANK3,RNF215,1,1
PANK3,TP53BP2,1,1
GPR157,DDHD1,0,1
GPR157,TRIM8,0,1
GPR157,SLCO5A1,0,1
GPR157,ZNF805,0,1
GPR157,SLC1A5,0,1
GPR157,TRAF3IP2,0,1
GPR157,ZBED1,0,1
GPR157,ZNF347,0,1
GPR157,SAMD8,0,1
GPR157,ARL1,0,1
GPR157,KCNK6,0,1
GPR157,SPTLC2,0,1
GPR157,VPS26A,0,1
GPR157,FEZ2,0,1
GPR157,HMGB3,0,1
GPR157,CHAF1A,0,1
GPR157,MTF1,0,1
GPR157,MXI1,0,1
GPR157,PVR,0,1
GPR157,ZBTB6,0,1
GPR157,NUDT3,0,1
GPR157,GLO1,0,1
GPR157,ZBTB25,0,1
GPR157,BRCA1,0,1
GPR157,WDR37,0,1
GPR157,OSTM1,0,1
GPR157,SPCS1,0,1
GPR157,ITGA2,0,1
GPR157,JAK1,0,1
GPR157,MSH3,0,1
GPR157,PPP1R12B,0,1
GPR157,PPP6C,0,1
GPR157,RNASEH1,0,1
GPR157,CCL5,0,1
GPR157,E2F2,0,1
GPR157,EIF2S1,0,1
GPR157,KCNMB1,0,1
GPR157,BNIP2,0,1
GPR157,DUSP2,0,1
GPR157,PKNOX1,0,1
GPR157,WIPF2,0,1
GPR157,ANKRD13C,0,1
GPR157,MAPRE3,0,1
GPR157,MFN1,0,1
GPR157,KCND3,0,1
GPR157,YIPF4,0,1
GPR157,GINS4,0,1
GPR157,ZNF280B,0,1
GPR157,C15orf40,0,1
GPR157,CXorf38,0,1
GPR157,VTI1A,0,1
GPR157,RRN3,0,1
GPR157,ZYG11A,0,1
GPR157,RUNX3,0,1
GPR157,RPS6KA5,0,1
GPR157,ALDH9A1,0,1
GPR157,REEP3,0,1
GPR157,AKTIP,0,1
GPR157,FBXO48,0,1
GPR157,COX19,0,1
GPR157,GPR155,0,1
GPR157,MUC17,0,1
GPR157,CRCP,0,1
DDHD1,TRIM8,0,1
DDHD1,SLCO5A1,0,1
DDHD1,ZNF805,0,1
DDHD1,SLC1A5,0,1
DDHD1,TRAF3IP2,0,1
DDHD1,ZBED1,0,1
DDHD1,ZNF347,0,1
DDHD1,SAMD8,0,1
DDHD1,ARL1,0,1
DDHD1,KCNK6,0,1
DDHD1,SPTLC2,0,1
DDHD1,VPS26A,0,1
DDHD1,FEZ2,0,1
DDHD1,HMGB3,0,1
DDHD1,CHAF1A,0,1
DDHD1,MTF1,0,1
DDHD1,MXI1,0,1
DDHD1,PVR,0,1
DDHD1,ZBTB6,0,1
DDHD1,NUDT3,0,1
DDHD1,GLO1,0,1
DDHD1,ZBTB25,0,1
DDHD1,BRCA1,0,1
DDHD1,WDR37,0,1
DDHD1,OSTM1,0,1
DDHD1,SPCS1,0,1
DDHD1,ITGA2,0,1
DDHD1,JAK1,0,1
DDHD1,MSH3,0,1
DDHD1,PPP1R12B,0,1
DDHD1,PPP6C,0,1
DDHD1,RNASEH1,0,1
DDHD1,CCL5,0,1
DDHD1,E2F2,0,1
DDHD1,EIF2S1,0,1
DDHD1,KCNMB1,0,1
DDHD1,BNIP2,0,1
DDHD1,DUSP2,0,1
DDHD1,PKNOX1,0,1
DDHD1,WIPF2,0,1
DDHD1,ANKRD13C,0,1
DDHD1,MAPRE3,0,1
DDHD1,MFN1,0,1
DDHD1,KCND3,0,1
DDHD1,YIPF4,0,1
DDHD1,GINS4,0,1
DDHD1,ZNF280B,0,1
DDHD1,C15orf40,0,1
DDHD1,CXorf38,0,1
DDHD1,VTI1A,0,1
DDHD1,RRN3,0,1
DDHD1,ZYG11A,0,1
DDHD1,RUNX3,0,1
DDHD1,RPS6KA5,0,1
DDHD1,ALDH9A1,0,1
DDHD1,REEP3,0,1
DDHD1,AKTIP,0,1
DDHD1,FBXO48,0,1
DDHD1,COX19,0,1
DDHD1,GPR155,0,1
DDHD1,MUC17,0,1
DDHD1,CRCP,0,1
TRIM8,SLCO5A1,0,1
TRIM8,ZNF805,0,1
TRIM8,SLC1A5,0,1
TRIM8,TRAF3IP2,0,1
TRIM8,ZBED1,0,1
TRIM8,ZNF347,0,1
TRIM8,SAMD8,0,1
TRIM8,ARL1,0,1
TRIM8,KCNK6,0,1
TRIM8,SPTLC2,0,1
TRIM8,VPS26A,0,1
TRIM8,FEZ2,0,1
TRIM8,HMGB3,0,1
TRIM8,CHAF1A,0,1
TRIM8,MTF1,0,1
TRIM8,MXI1,0,1
TRIM8,PVR,0,1
TRIM8,ZBTB6,0,1
TRIM8,NUDT3,0,1
TRIM8,GLO1,0,1
TRIM8,ZBTB25,0,1
TRIM8,BRCA1,0,1
TRIM8,WDR37,0,1
TRIM8,OSTM1,0,1
TRIM8,SPCS1,0,1
TRIM8,ITGA2,0,1
TRIM8,JAK1,0,1
TRIM8,MSH3,0,1
TRIM8,PPP1R12B,0,1
TRIM8,PPP6C,0,1
TRIM8,RNASEH1,0,1
TRIM8,CCL5,0,1
TRIM8,E2F2,0,1
TRIM8,EIF2S1,0,1
TRIM8,KCNMB1,0,1
TRIM8,BNIP2,0,1
TRIM8,DUSP2,0,1
TRIM8,PKNOX1,0,1
TRIM8,WIPF2,0,1
TRIM8,ANKRD13C,0,1
TRIM8,MAPRE3,0,1
TRIM8,MFN1,0,1
TRIM8,KCND3,0,1
TRIM8,YIPF4,0,1
TRIM8,GINS4,0,1
TRIM8,ZNF280B,0,1
TRIM8,C15orf40,0,1
TRIM8,CXorf38,0,1
TRIM8,VTI1A,0,1
TRIM8,RRN3,0,1
TRIM8,ZYG11A,0,1
TRIM8,RUNX3,0,1
TRIM8,RPS6KA5,0,1
TRIM8,ALDH9A1,0,1
TRIM8,REEP3,0,1
TRIM8,AKTIP,0,1
TRIM8,FBXO48,0,1
TRIM8,COX19,0,1
TRIM8,GPR155,0,1
TRIM8,MUC17,0,1
TRIM8,CRCP,0,1
SLCO5A1,ZNF805,0,1
SLCO5A1,SLC1A5,0,1
SLCO5A1,TRAF3IP2,0,1
SLCO5A1,ZBED1,0,1
SLCO5A1,ZNF347,0,1
SLCO5A1,SAMD8,0,1
SLCO5A1,ARL1,0,1
SLCO5A1,KCNK6,0,1
SLCO5A1,SPTLC2,0,1
SLCO5A1,VPS26A,0,1
SLCO5A1,FEZ2,0,1
SLCO5A1,HMGB3,0,1
SLCO5A1,CHAF1A,0,1
SLCO5A1,MTF1,0,1
SLCO5A1,MXI1,0,1
SLCO5A1,PVR,0,1
SLCO5A1,ZBTB6,0,1
SLCO5A1,NUDT3,0,1
SLCO5A1,GLO1,0,1
SLCO5A1,ZBTB25,0,1
SLCO5A1,BRCA1,0,1
SLCO5A1,WDR37,0,1
SLCO5A1,OSTM1,0,1
SLCO5A1,SPCS1,0,1
SLCO5A1,ITGA2,0,1
SLCO5A1,JAK1,0,1
SLCO5A1,MSH3,0,1
SLCO5A1,PPP1R12B,0,1
SLCO5A1,PPP6C,0,1
SLCO5A1,RNASEH1,0,1
SLCO5A1,CCL5,0,1
SLCO5A1,E2F2,0,1
SLCO5A1,EIF2S1,0,1
SLCO5A1,KCNMB1,0,1
SLCO5A1,BNIP2,0,1
SLCO5A1,DUSP2,0,1
SLCO5A1,PKNOX1,0,1
SLCO5A1,WIPF2,0,1
SLCO5A1,ANKRD13C,0,1
SLCO5A1,MAPRE3,0,1
SLCO5A1,MFN1,0,1
SLCO5A1,KCND3,0,1
SLCO5A1,YIPF4,0,1
SLCO5A1,GINS4,0,1
SLCO5A1,ZNF280B,0,1
SLCO5A1,C15orf40,0,1
SLCO5A1,CXorf38,0,1
SLCO5A1,VTI1A,0,1
SLCO5A1,RRN3,0,1
SLCO5A1,ZYG11A,0,1
SLCO5A1,RUNX3,0,1
SLCO5A1,RPS6KA5,0,1
SLCO5A1,ALDH9A1,0,1
SLCO5A1,REEP3,0,1
SLCO5A1,AKTIP,0,1
SLCO5A1,FBXO48,0,1
SLCO5A1,COX19,0,1
SLCO5A1,GPR155,0,1
SLCO5A1,MUC17,0,1
SLCO5A1,CRCP,0,1
ZNF805,SLC1A5,1,1
ZNF805,TRAF3IP2,1,1
ZNF805,ZBED1,1,1
ZNF805,ZNF347,1,1
ZNF805,SAMD8,1,1
ZNF805,ARL1,1,1
ZNF805,KCNK6,1,1
ZNF805,SPTLC2,1,1
ZNF805,VPS26A,1,1
ZNF805,FEZ2,1,1
ZNF805,HMGB3,1,1
ZNF805,CHAF1A,1,1
ZNF805,MTF1,1,1
ZNF805,MXI1,1,1
ZNF805,PVR,1,1
ZNF805,ZBTB6,1,1
ZNF805,NUDT3,0,2
ZNF805,GLO1,0,2
ZNF805,ZBTB25,1,1
ZNF805,BRCA1,1,1
ZNF805,WDR37,1,1
ZNF805,OSTM1,1,1
ZNF805,SPCS1,1,1
ZNF805,ITGA2,1,1
ZNF805,JAK1,1,1
ZNF805,MSH3,1,1
ZNF805,PPP1R12B,1,1
ZNF805,PPP6C,1,1
ZNF805,RNASEH1,1,1
ZNF805,CCL5,1,1
ZNF805,E2F2,0,2
ZNF805,EIF2S1,0,2
ZNF805,KCNMB1,1,1
ZNF805,BNIP2,1,1
ZNF805,DUSP2,1,1
ZNF805,PKNOX1,1,1
ZNF805,WIPF2,1,1
ZNF805,ANKRD13C,1,1
ZNF805,MAPRE3,1,1
ZNF805,MFN1,1,1
ZNF805,KCND3,1,1
ZNF805,YIPF4,1,1
ZNF805,GINS4,1,1
ZNF805,ZNF280B,1,1
ZNF805,C15orf40,1,1
ZNF805,CXorf38,1,1
ZNF805,VTI1A,1,1
ZNF805,RRN3,1,1
ZNF805,ZYG11A,1,1
ZNF805,RUNX3,1,1
ZNF805,RPS6KA5,1,1
ZNF805,ALDH9A1,1,1
ZNF805,REEP3,1,1
ZNF805,AKTIP,1,1
ZNF805,FBXO48,1,1
ZNF805,COX19,1,1
ZNF805,GPR155,1,1
ZNF805,MUC17,1,1
ZNF805,CRCP,1,1
ZNF805,TRPS1,1,1
ZNF805,RPL7L1,1,1
ZNF805,ZNF652,1,1
ZNF805,SLC19A3,1,1
ZNF805,CABYR,1,1
ZNF805,AKT3,1,1
ZNF805,GPR107,1,1
ZNF805,RHOA,1,1
ZNF805,HNRNPD,1,1
ZNF805,TCEAL1,1,1
ZNF805,LRP6,1,1
ZNF805,SDC4,1,1
ZNF805,TRAT1,1,1
ZNF805,LGALS3BP,1,1
ZNF805,GNAI3,1,1
ZNF805,TOP3A,1,1
ZNF805,ZNF131,1,1
ZNF805,TRMT5,1,1
ZNF805,TMCC1,1,1
ZNF805,GRB10,1,1
ZNF805,SMAD5,1,1
ZNF805,PPP2R2A,0,2
ZNF805,SMARCA4,1,1
ZNF805,MGAT4B,1,1
ZNF805,OSBPL10,1,1
ZNF805,UBR7,1,1
ZNF805,ZNF714,1,1
ZNF805,EIF3I,1,1
ZNF805,ZFYVE16,1,1
ZNF805,LUC7L2,1,1
ZNF805,TRIM44,1,1
ZNF805,PGPEP1,1,1
ZNF805,WDR6,1,1
ZNF805,NLE1,1,1
ZNF805,DDX21,1,1
ZNF805,MDM2,1,1
ZNF805,SLC35A2,1,1
ZNF805,TLE3,1,1
ZNF805,SERTAD4,1,1
ZNF805,STOX2,1,1
ZNF805,NFS1,1,1
ZNF805,RECK,1,1
ZNF805,PELI2,1,1
ZNF805,CSNK1G1,1,1
ZNF805,HIPK2,1,1
ZNF805,DOCK5,1,1
ZNF805,FBXL18,1,1
ZNF805,ZNF772,1,1
ZNF805,COG5,1,1
ZNF805,KIF3B,1,1
ZNF805,SART1,1,1
ZNF805,SS18,1,1
ZNF805,DCAF7,1,1
ZNF805,CAPRIN1,1,1
ZNF805,POLE,1,1
ZNF805,RNPS1,1,1
ZNF805,QKI,1,1
ZNF805,CPSF6,1,1
ZNF805,FICD,1,1
ZNF805,VCP,1,1
ZNF805,LRP10,1,1
ZNF805,ZNF770,1,1
ZNF805,MGMT,1,1
ZNF805,PBX2,1,1
ZNF805,RBMS2,1,1
ZNF805,SORT1,1,1
ZNF805,SDHA,1,1
ZNF805,ZW10,1,1
ZNF805,PIWIL1,1,1
ZNF805,BBC3,1,1
ZNF805,TOM1,1,1
ZNF805,FYTTD1,1,1
ZNF805,CBX2,1,1
ZNF805,C18orf25,1,1
ZNF805,CDKL5,1,1
ZNF805,UBIAD1,1,1
ZNF805,TIMM50,0,2
ZNF805,RNF215,1,1
ZNF805,TP53BP2,1,1
ZNF805,EGFR,1,1
ZNF805,OTUD4,1,1
ZNF805,BAHD1,1,1
ZNF805,NPM1,1,1
ZNF805,SLC1A2,1,1
ZNF805,SRC,1,1
ZNF805,MYO1D,1,1
ZNF805,ZNF331,1,1
ZNF805,RPS4Y1,1,1
ZNF805,SATB2,1,1
ZNF805,SPRED1,1,1
ZNF805,IL5RA,1,1
ZNF805,NF2,1,1
ZNF805,CXCL12,1,1
ZNF805,NDFIP2,1,1
ZNF805,SRPX2,1,1
ZNF805,SERTAD2,0,2
ZNF805,KLHDC10,1,1
ZNF805,XPO6,1,1
ZNF805,INTU,1,1
ZNF805,UBA6,1,1
ZNF805,RDX,1,1
ZNF805,JARID2,1,1
ZNF805,ARPC5,1,1
ZNF805,STK40,1,1
ZNF805,SFXN1,1,1
ZNF805,EDC3,1,1
ZNF805,CDK1,1,1
ZNF805,SP7,1,1
ZNF805,CASR,1,1
ZNF805,MMP16,1,1
ZNF805,FRK,1,1
ZNF805,ABCB9,1,1
ZNF805,QSER1,1,1
ZNF805,NFATC2IP,1,1
ZNF805,PPM1L,1,1
ZNF805,PPIL2,1,1
ZNF805,NFE2L1,1,1
ZNF805,AR,1,1
ZNF805,RPL37A,1,1
ZNF805,MXRA7,1,1
ZNF805,ABCC1,1,1
ZNF805,LLPH,1,1
ZNF805,SCARB2,1,1
ZNF805,TM2D2,1,1
ZNF805,PPIP5K2,1,1
ZNF805,LANCL1,1,1
ZNF805,TMEM97,1,1
ZNF805,TMEM106B,1,1
ZNF805,IDE,1,1
ZNF805,ST3GAL5,1,1
ZNF805,FXR1,1,1
ZNF805,GLDN,1,1
ZNF805,SRGAP2,1,1
ZNF805,MICALL1,1,1
ZNF805,UBE2A,1,1
ZNF805,PAK1,1,1
ZNF805,SULT1B1,1,1
ZNF805,EHD3,1,1
ZNF805,ZNF385A,1,1
ZNF805,KIF16B,1,1
ZNF805,BMPR2,1,1
ZNF805,GLS,1,1
ZNF805,GNA12,1,1
ZNF805,CRLS1,1,1
ZNF805,CNNM4,1,1
ZNF805,ALG9,1,1
ZNF805,ROR1,1,1
ZNF805,SLC5A3,1,1
ZNF805,CNTNAP2,1,1
ZNF805,SERPINB5,1,1
ZNF805,RYK,1,1
ZNF805,SLIT3,1,1
ZNF805,PIGH,1,1
ZNF805,GJC1,1,1
ZNF805,COMMD7,1,1
ZNF805,ADCY9,1,1
ZNF805,DAZAP2,1,1
ZNF805,RSPRY1,1,1
ZNF805,CACNG5,1,1
ZNF805,PIK3R3,1,1
ZNF805,FAM136A,1,1
SLC1A5,TRAF3IP2,0,1
SLC1A5,ZBED1,0,1
SLC1A5,ZNF347,0,1
SLC1A5,SAMD8,0,1
SLC1A5,ARL1,0,1
SLC1A5,KCNK6,0,1
SLC1A5,SPTLC2,0,1
SLC1A5,VPS26A,0,1
SLC1A5,FEZ2,0,1
SLC1A5,HMGB3,0,1
SLC1A5,CHAF1A,0,1
SLC1A5,MTF1,0,1
SLC1A5,MXI1,0,1
SLC1A5,PVR,0,1
SLC1A5,ZBTB6,0,1
SLC1A5,NUDT3,0,1
SLC1A5,GLO1,0,1
SLC1A5,ZBTB25,0,1
SLC1A5,BRCA1,0,1
SLC1A5,WDR37,0,1
SLC1A5,OSTM1,0,1
SLC1A5,SPCS1,0,1
SLC1A5,ITGA2,0,1
SLC1A5,JAK1,0,1
SLC1A5,MSH3,0,1
SLC1A5,PPP1R12B,0,1
SLC1A5,PPP6C,0,1
SLC1A5,RNASEH1,0,1
SLC1A5,CCL5,0,1
SLC1A5,E2F2,0,1
SLC1A5,EIF2S1,0,1
SLC1A5,KCNMB1,0,1
SLC1A5,BNIP2,0,1
SLC1A5,DUSP2,0,1
SLC1A5,PKNOX1,0,1
SLC1A5,WIPF2,0,1
SLC1A5,ANKRD13C,0,1
SLC1A5,MAPRE3,0,1
SLC1A5,MFN1,0,1
SLC1A5,KCND3,0,1
SLC1A5,YIPF4,0,1
SLC1A5,GINS4,0,1
SLC1A5,ZNF280B,0,1
SLC1A5,C15orf40,0,1
SLC1A5,CXorf38,0,1
SLC1A5,VTI1A,0,1
SLC1A5,RRN3,0,1
SLC1A5,ZYG11A,0,1
SLC1A5,RUNX3,0,1
SLC1A5,RPS6KA5,0,1
SLC1A5,ALDH9A1,0,1
SLC1A5,REEP3,0,1
SLC1A5,AKTIP,0,1
SLC1A5,FBXO48,0,1
SLC1A5,COX19,0,1
SLC1A5,GPR155,0,1
SLC1A5,MUC17,0,1
SLC1A5,CRCP,0,1
TRAF3IP2,ZBED1,0,1
TRAF3IP2,ZNF347,0,1
TRAF3IP2,SAMD8,0,1
TRAF3IP2,ARL1,0,1
TRAF3IP2,KCNK6,0,1
TRAF3IP2,SPTLC2,0,1
TRAF3IP2,VPS26A,0,1
TRAF3IP2,FEZ2,0,1
TRAF3IP2,HMGB3,0,1
TRAF3IP2,CHAF1A,0,1
TRAF3IP2,MTF1,0,1
TRAF3IP2,MXI1,0,1
TRAF3IP2,PVR,0,1
TRAF3IP2,ZBTB6,0,1
TRAF3IP2,NUDT3,0,1
TRAF3IP2,GLO1,0,1
TRAF3IP2,ZBTB25,0,1
TRAF3IP2,BRCA1,0,1
TRAF3IP2,WDR37,0,1
TRAF3IP2,OSTM1,0,1
TRAF3IP2,SPCS1,0,1
TRAF3IP2,ITGA2,0,1
TRAF3IP2,JAK1,0,1
TRAF3IP2,MSH3,0,1
TRAF3IP2,PPP1R12B,0,1
TRAF3IP2,PPP6C,0,1
TRAF3IP2,RNASEH1,0,1
TRAF3IP2,CCL5,0,1
TRAF3IP2,E2F2,0,1
TRAF3IP2,EIF2S1,0,1
TRAF3IP2,KCNMB1,0,1
TRAF3IP2,BNIP2,0,1
TRAF3IP2,DUSP2,0,1
TRAF3IP2,PKNOX1,0,1
TRAF3IP2,WIPF2,0,1
TRAF3IP2,ANKRD13C,0,1
TRAF3IP2,MAPRE3,0,1
TRAF3IP2,MFN1,0,1
TRAF3IP2,KCND3,0,1
TRAF3IP2,YIPF4,0,1
TRAF3IP2,GINS4,0,1
TRAF3IP2,ZNF280B,0,1
TRAF3IP2,C15orf40,0,1
TRAF3IP2,CXorf38,0,1
TRAF3IP2,VTI1A,0,1
TRAF3IP2,RRN3,0,1
TRAF3IP2,ZYG11A,0,1
TRAF3IP2,RUNX3,0,1
TRAF3IP2,RPS6KA5,0,1
TRAF3IP2,ALDH9A1,0,1
TRAF3IP2,REEP3,0,1
TRAF3IP2,AKTIP,0,1
TRAF3IP2,FBXO48,0,1
TRAF3IP2,COX19,0,1
TRAF3IP2,GPR155,0,1
TRAF3IP2,MUC17,0,1
TRAF3IP2,CRCP,0,1
TRAF3IP2,MANSC1,0,1
TRAF3IP2,SORD,0,1
TRAF3IP2,PSAPL1,0,1
TRAF3IP2,SMARCC2,0,1
TRAF3IP2,GGA3,0,1
TRAF3IP2,RPL7L1,0,1
TRAF3IP2,ADCY5,0,1
TRAF3IP2,CYP20A1,0,1
TRAF3IP2,RD3,0,1
TRAF3IP2,MKNK2,0,1
TRAF3IP2,RAET1E,0,1
TRAF3IP2,VPS8,0,1
TRAF3IP2,SRP19,0,1
TRAF3IP2,M6PR,0,1
TRAF3IP2,SHROOM3,0,1
TRAF3IP2,ZNF8,0,1
TRAF3IP2,POPDC2,0,1
TRAF3IP2,TMEM185B,0,1
TRAF3IP2,ADIPOQ,0,1
TRAF3IP2,AKAP5,0,1
TRAF3IP2,INHBA,0,1
TRAF3IP2,BLOC1S3,0,1
TRAF3IP2,KIAA1328,0,1
TRAF3IP2,PEX2,0,1
TRAF3IP2,PHAX,0,1
TRAF3IP2,PDE6A,0,1
ZBED1,ZNF347,0,1
ZBED1,SAMD8,0,1
ZBED1,ARL1,0,1
ZBED1,KCNK6,0,1
ZBED1,SPTLC2,0,1
ZBED1,VPS26A,0,1
ZBED1,FEZ2,0,1
ZBED1,HMGB3,0,1
ZBED1,CHAF1A,0,1
ZBED1,MTF1,0,1
ZBED1,MXI1,0,1
ZBED1,PVR,0,1
ZBED1,ZBTB6,0,1
ZBED1,NUDT3,0,1
ZBED1,GLO1,0,1
ZBED1,ZBTB25,0,1
ZBED1,BRCA1,0,1
ZBED1,WDR37,0,1
ZBED1,OSTM1,0,1
ZBED1,SPCS1,0,1
ZBED1,ITGA2,0,1
ZBED1,JAK1,0,1
ZBED1,MSH3,0,1
ZBED1,PPP1R12B,0,1
ZBED1,PPP6C,0,1
ZBED1,RNASEH1,0,1
ZBED1,CCL5,0,1
ZBED1,E2F2,0,1
ZBED1,EIF2S1,0,1
ZBED1,KCNMB1,0,1
ZBED1,BNIP2,0,1
ZBED1,DUSP2,0,1
ZBED1,PKNOX1,0,1
ZBED1,WIPF2,0,1
ZBED1,ANKRD13C,0,1
ZBED1,MAPRE3,0,1
ZBED1,MFN1,0,1
ZBED1,KCND3,0,1
ZBED1,YIPF4,0,1
ZBED1,GINS4,0,1
ZBED1,ZNF280B,0,1
ZBED1,C15orf40,0,1
ZBED1,CXorf38,0,1
ZBED1,VTI1A,0,1
ZBED1,RRN3,0,1
ZBED1,ZYG11A,0,1
ZBED1,RUNX3,0,1
ZBED1,RPS6KA5,0,1
ZBED1,ALDH9A1,0,1
ZBED1,REEP3,0,1
ZBED1,AKTIP,0,1
ZBED1,FBXO48,0,1
ZBED1,COX19,0,1
ZBED1,GPR155,0,1
ZBED1,MUC17,0,1
ZBED1,CRCP,0,1
ZNF347,SAMD8,0,1
ZNF347,ARL1,0,1
ZNF347,KCNK6,0,1
ZNF347,SPTLC2,0,1
ZNF347,VPS26A,0,1
ZNF347,FEZ2,0,1
ZNF347,HMGB3,0,1
ZNF347,CHAF1A,0,1
ZNF347,MTF1,0,1
ZNF347,MXI1,0,1
ZNF347,PVR,0,1
ZNF347,ZBTB6,0,1
ZNF347,NUDT3,0,1
ZNF347,GLO1,0,1
ZNF347,ZBTB25,0,1
ZNF347,BRCA1,0,1
ZNF347,WDR37,0,1
ZNF347,OSTM1,0,1
ZNF347,SPCS1,0,1
ZNF347,ITGA2,0,1
ZNF347,JAK1,0,1
ZNF347,MSH3,0,1
ZNF347,PPP1R12B,0,1
ZNF347,PPP6C,0,1
ZNF347,RNASEH1,0,1
ZNF347,CCL5,0,1
ZNF347,E2F2,0,1
ZNF347,EIF2S1,0,1
ZNF347,KCNMB1,0,1
ZNF347,BNIP2,0,1
ZNF347,DUSP2,0,1
ZNF347,PKNOX1,0,1
ZNF347,WIPF2,0,1
ZNF347,ANKRD13C,0,1
ZNF347,MAPRE3,0,1
ZNF347,MFN1,0,1
ZNF347,KCND3,0,1
ZNF347,YIPF4,0,1
ZNF347,GINS4,0,1
ZNF347,ZNF280B,0,1
ZNF347,C15orf40,0,1
ZNF347,CXorf38,0,1
ZNF347,VTI1A,0,1
ZNF347,RRN3,0,1
ZNF347,ZYG11A,0,1
ZNF347,RUNX3,0,1
ZNF347,RPS6KA5,0,1
ZNF347,ALDH9A1,0,1
ZNF347,REEP3,0,1
ZNF347,AKTIP,0,1
ZNF347,FBXO48,0,1
ZNF347,COX19,0,1
ZNF347,GPR155,0,1
ZNF347,MUC17,0,1
ZNF347,CRCP,0,1
SAMD8,ARL1,0,1
SAMD8,KCNK6,0,1
SAMD8,SPTLC2,0,1
SAMD8,VPS26A,0,1
SAMD8,FEZ2,0,1
SAMD8,HMGB3,0,1
SAMD8,CHAF1A,0,1
SAMD8,MTF1,0,1
SAMD8,MXI1,0,1
SAMD8,PVR,0,1
SAMD8,ZBTB6,0,1
SAMD8,NUDT3,0,1
SAMD8,GLO1,0,1
SAMD8,ZBTB25,0,1
SAMD8,BRCA1,0,1
SAMD8,WDR37,0,1
SAMD8,OSTM1,0,1
SAMD8,SPCS1,0,1
SAMD8,ITGA2,0,1
SAMD8,JAK1,0,1
SAMD8,MSH3,0,1
SAMD8,PPP1R12B,0,1
SAMD8,PPP6C,0,1
SAMD8,RNASEH1,0,1
SAMD8,CCL5,0,1
SAMD8,E2F2,0,1
