symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
MMRN2	0.0088798737624648	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	0.06391462835030864	No data	No data	0	1	0	0	0	0	No data	0.2049641478212907	-0.6496466961201566	0	No data	No data	0	-1	-1
RAMP3	0.00887771875380952	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07301586618647575	No data	No data	1	1	0	1	0	0	0.18918999999999997	No data	0.7988968560397132	No data	0	No data	No data	0	-1	0
SLFN14	0.008877718753809518	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07301586618647574	No data	No data	No data	0	0	0	0	0	0	No data	0.09608383894098171	-0.7166022211220135	0	No data	No data	0	1	1
LINC01933	0.008873621267003922	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07298216591317414	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
BAHCC1	0.008869916512432845	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339453	No data	No data	No data	0	0	0	0	0	0.08166999999999973	No data	0.9867622724765581	-0.5055829510709	No data	No data	No data	0	0.5	0
NSUN3	0.008869916512432845	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339453	No data	No data	No data	0	0	0	0	0	0.11764500000000026	No data	-0.2945394373965803	-0.25455478196452913	0	No data	No data	0	-1	-1
TMEM216	0.008869916512432845	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339453	No data	No data	No data	0	0	0	0	0	0.37931000000000026	No data	0.6503033645890788	-0.744396510173152	0	No data	No data	0	-1	-1
PCDHGA3	0.008869916512432845	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339453	No data	No data	No data	1	0	0	0	0	0.24356000000000008	No data	-0.2113623827909542	No data	0	No data	No data	-0.44206	-1	0
ARMC3	0.008869916512432845	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339453	No data	No data	No data	No data	No data	0	0	0	0.16284500000000007	No data	-0.09928295642581353	-0.15502371573125923	0	No data	No data	0	0.75	0.5
DAGLA	0.008869916512432845	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339453	No data	No data	No data	1	0	1	1	0	0.8752400000000001	0	-0.8821842250413678	-0.7482898885105643	0	No data	No data	0	0.5	0
LINC00941	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
QDPR	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	1	1	0.6311450000000001	No data	0.026144511858797514	-0.5360234195772728	0	No data	No data	No data	0.75	-1
MAML3	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0.38049000000000033	No data	-0.8649751792608935	No data	0	No data	No data	0	-1	0
HYMAI	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
DTWD1	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0	No data	0.492222835079978	No data	0	No data	No data	0	-1	-1
RSPH1	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0	No data	-0.27115278543849974	0	0	No data	No data	0	0.5	0
ERCC6L2	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	No data	No data	-0.2995035852178709	0	0	No data	No data	No data	-1	-1
MCOLN3	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	1	0	0	1	0	0.5569600000000001	0	0.32774407060121336	-0.812312289335598	0	No data	No data	0	0.75	0
SPMIP5	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0	No data	0.31980143408714845	No data	0	No data	No data	No data	1	0.5
TARBP1	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	1	0	No data	-0.03309431880860447	-0.5618132609507273	0	No data	No data	0	-1	-1
RDH11	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0.22956000000000004	No data	-0.1124103695532267	0	0	No data	No data	-0.2688675	0.5	-1
C9orf78	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0.7923850000000001	No data	-0.34440154440154436	No data	0	No data	No data	No data	-1	-1
TMEM223	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0	No data	0.8368450082735797	No data	0	No data	No data	No data	-1	-1
RC3H2	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0.7649050000000003	No data	-0.8799779371207943	-0.1802968207566119	0	No data	No data	0	-1	-1
CCDC166	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	No data	No data	0	0	0	No data	No data	0.9678985107556537	0	0	No data	No data	0	1	1
CABP2	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	1	0	0	0	0	0.4090899999999998	No data	0.5099834528405958	-0.19664176214762769	0	No data	No data	0	1	1
HEPN1	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	No data	No data	0.8976282404853833	No data	No data	No data	No data	No data	1	0.5
TP53RK	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	1	1	0	0.13043499999999994	No data	0.8341974627688913	0	-1	No data	No data	No data	-1	-1
SCARF1	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0	No data	0.13745173745173744	-0.31886935104674136	0	No data	No data	0	0.5	0
LCN6	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	1	0	0	0	0	No data	0.46596800882515166	No data	0	No data	No data	0	1	0
OLIG1	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0.31734500000000027	No data	0.9473800330943187	-0.260584431250922	0	No data	No data	0	1	0.5
RDH14	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0.4642850000000003	No data	0.7526751241036955	No data	0	No data	No data	0	-1	-1
ZNF534	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	No data	No data	0.9060121345835632	No data	0	No data	No data	0	0.75	0.5
PLA2G4B	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	1	0	0.07810500000000005	No data	0.6637617209045781	-0.6106448458463667	0	No data	No data	0	-1	0
CCDC141	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0	No data	0.1534473248758963	-0.2753764459759672	No data	No data	No data	0	1	0.5
SPATC1	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0	No data	0.4908990623276337	0	0	No data	No data	0	1	0.5
ADD2	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	1	0	0	0	0	0.6280999999999999	No data	-0.8079426365140651	-0.8947934124878922	0	No data	No data	0	0.5	0.5
TMEM64	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0.4736849999999997	No data	0.5643684500827357	-0.09850276865513347	0	No data	No data	0	1	-1
EHD3	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	1	0	0	0	0	0.8691600000000002	No data	-0.5972421400992829	No data	0	No data	No data	-0.6635525000000001	0.5	-1
MROH1	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0	No data	0.0591285162713735	No data	0	No data	No data	0	0.5	0
RDH13	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0.2145000000000003	No data	0.702261445118588	-0.1802968207566119	0	No data	No data	0	-1	0
GATAD1	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0.628255	No data	0.8411472697186984	No data	0	No data	No data	No data	-1	-1
ZNF14	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	No data	No data	0.5114175399889687	No data	0	No data	No data	-0.022584999999999945	-1	0
IFTAP	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	No data	0	0	0	0	0	0	No data	0.6889134031991175	-0.015470268904061446	0	No data	No data	No data	-1	-1
LINC01488	0.008866824109567116	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07292626187390262	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
ATXN7L3	0.008864783458895555	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07290947829689372	No data	No data	No data	1	0	0	0	0	0.9711799999999997	No data	-0.938996138996139	-0.6584863988913922	0	No data	No data	0	-1	-1
LINC00641	0.008860128326397364	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07287119159948935	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
